!CSV A.01.01
!Keysight Technologies,P5024A,MY58100101,A.13.90.09
!Date: Friday, January 24, 2020 13:57:33
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(MAG),S11(DEG),S12(MAG),S12(DEG),S21(MAG),S21(DEG),S22(MAG),S22(DEG)
27910000,1.0850571,57.304893,0.0039734691,106.27266,0.01037483,-108.57509,0.016396899,-153.68217
28905000,1.1481873,29.457062,0.0024717904,-72.42981,0.016821364,-179.35828,0.017897667,-168.47276
29900000,1.2676777,-9.432929,0.0025917173,-78.403198,0.041169479,115.64317,0.016084321,-92.712273
30895000,1.2004749,-59.980461,0.0051979306,-163.76274,0.092856832,61.475452,0.00655158,85.801872
31890000,0.96197712,-113.65782,0.0061480892,140.28032,0.043391164,-38.330681,0.027597921,-148.56995
32885000,0.7084626,-156.77022,0.0030127619,119.04266,0.093221031,-88.524208,0.015578368,176.71091
33880000,0.58104235,166.98663,0.0028175791,62.627548,0.03951804,-152.20183,0.016098876,-132.85797
34875000,0.50641304,139.5293,0.0023134877,-29.195684,0.10420249,141.83052,0.030101912,-150.91637
35870000,0.48347881,118.21431,0.0018341277,89.174538,0.040538222,119.5069,0.027538633,-123.55283
36865000,0.45718133,99.869118,0.0032942111,154.95973,0.12569712,65.259529,0.041406356,-156.74387
37860000,0.43822828,83.88649,0.0027403955,-14.320815,0.027112857,1.9834206,0.023864789,167.6969
38855000,0.43014202,67.802711,0.0019740923,-40.238819,0.053419378,-10.501574,0.021724844,156.89224
39850000,0.42075977,56.450623,0.0060303998,-86.134422,0.041811559,-84.518456,0.02382673,-140.33214
40845000,0.4205716,41.470356,0.0026970976,-156.30531,0.067911968,-70.055656,0.030644534,179.54245
41840000,0.38849577,30.262114,0.0053475127,-54.371532,0.076127194,-66.959129,0.015200878,177.46379
42835000,0.36965463,19.487646,0.00088281516,69.810951,0.064566433,-151.83788,0.011253641,132.82857
43830000,0.37404904,5.1783762,0.0042058555,125.46532,0.13423014,-161.42709,0.024441192,-168.07332
44825000,0.35402757,-5.8488212,0.0032832127,-93.943527,0.1018875,126.84245,0.028459193,-176.81821
45820000,0.34549069,-17.90674,0.0023765229,-152.01839,0.11149864,114.56505,0.029495006,-174.90025
46815000,0.33929718,-27.792709,0.0026336317,21.919691,0.05734922,58.971657,0.03173621,146.63329
47810000,0.31882292,-40.094303,0.0020740302,-75.101028,0.14059502,53.00317,0.02793212,126.00275
48805000,0.31054944,-47.491787,0.004149484,127.1572,0.15627964,-0.44517428,0.014857094,109.38813
49800000,0.31062689,-64.517334,0.004456616,159.50552,0.13448392,-8.8246927,0.021673089,172.33449
50795000,0.28879771,-76.722672,0.0037201638,58.10321,0.15943097,-54.088905,0.023485893,173.31877
51790000,0.28620246,-87.451492,0.002025564,155.85101,0.20281747,-79.45536,0.027210061,-178.83003
52785000,0.26366323,-98.625687,0.0043819533,107.81804,0.19637157,-116.07971,0.017510572,172.1414
53780000,0.2562207,-113.27293,0.0016239282,23.677647,0.23691915,-142.2982,0.017863203,106.39709
54775000,0.23452558,-126.35165,0.0027205914,63.943638,0.26125768,176.87466,0.012387535,150.45184
55770000,0.22287355,-139.33044,0.0014454344,100.29477,0.26285136,130.22404,0.013604823,72.928528
56765000,0.22809218,-153.83667,0.0050623817,165.74387,0.26003474,100.19928,0.018807743,120.24596
57760000,0.22646053,-166.42894,0.00038485223,-85.310158,0.25380859,75.993385,0.017812917,139.67709
58755000,0.20769364,179.01184,0.0020325254,178.39694,0.27542073,50.160152,0.0082582207,132.6501
59750000,0.20737343,162.01424,0.00051949488,-147.31725,0.30657196,12.609459,0.012679567,57.302193
60745000,0.21463986,148.40799,0.0044624354,67.718613,0.31547666,-20.653593,0.022819759,106.78556
61740000,0.20980373,135.172,0.001618351,17.524961,0.35292181,-57.908672,0.029844705,30.334785
62735000,0.21529216,114.35444,0.0010182979,69.362152,0.39331266,-88.147652,0.019448692,42.820133
63730000,0.22059609,101.83165,0.0012243867,-34.96077,0.36517891,-114.35197,0.013904054,12.084143
64725000,0.21991281,90.863892,0.0033986622,-98.718925,0.37909555,-158.25732,0.019127654,55.649456
65720000,0.21303497,76.427582,0.0036292272,64.615654,0.32995328,170.80678,0.014202201,-25.495729
66715000,0.22488309,60.349667,0.0037380299,80.343704,0.34973562,136.19206,0.012564455,102.88995
67710000,0.25984108,46.404789,0.0020893796,121.9627,0.3219589,106.62973,0.0012688591,-41.950153
68705000,0.26487064,32.920662,0.0013706742,-129.65916,0.27941859,65.588852,0.017599594,29.030951
69700000,0.25788498,19.620754,0.0040033893,-44.879139,0.34563971,36.563496,0.0070439158,58.392796
70695000,0.27338666,10.503201,0.0021220169,139.10831,0.33226824,15.292736,0.01154268,-37.959724
71690000,0.29834163,-3.1410904,0.00068419368,-18.141235,0.30067989,-20.266434,0.027995432,25.945927
72685000,0.30560082,-13.674181,0.0010025402,2.6622889,0.33726722,-53.681004,0.0036512592,6.1079526
73680000,0.29949576,-25.757513,0.0020232142,100.65941,0.25740594,-79.029358,0.010509366,-55.829372
74675000,0.29793152,-37.688648,0.0019564719,129.68555,0.21675609,-106.87312,0.015220414,-16.138943
75670000,0.30566111,-48.619949,0.0055394582,-41.333996,0.23875853,-129.92448,0.018208535,-12.993791
76665000,0.31805825,-59.396042,0.0040438115,111.16193,0.17491925,-177.69896,0.015139265,32.123581
77660000,0.32674772,-68.459778,0.0035366511,-178.6037,0.10759844,-177.37399,0.026003765,4.8892651
78655000,0.32707745,-79.102898,0.0043870057,40.407753,0.11130103,-178.86038,0.026910087,-38.801365
79650000,0.34532762,-89.022423,0.0051172189,59.803135,0.098042712,-176.51393,0.021667887,-40.098602
80645000,0.33566803,-99.660873,0.004925706,129.91605,0.15568286,171.25568,0.025973504,-38.507507
81640000,0.34250495,-110.17856,0.0050812825,-113.88875,0.21293585,134.66629,0.010347224,-39.039349
82635000,0.33459279,-119.76633,0.0042950041,141.17929,0.30788398,108.83063,0.0094922204,-73.488808
83630000,0.33026183,-128.56947,0.0023378471,110.04397,0.34935498,82.3423,0.027275186,-68.778679
84625000,0.33588797,-136.70343,0.0031691685,142.98019,0.35747573,74.302353,0.02841918,-81.607849
85620000,0.32491252,-145.53065,0.0021413304,-179.12433,0.45768154,40.360641,0.01808192,-75.711456
86615000,0.32430673,-155.3969,0.0027187441,-168.99043,0.50020713,5.191504,0.026429277,-75.001808
87610000,0.32485193,-163.61591,0.0028827661,35.216591,0.57433093,-20.833544,0.018808613,-79.672745
88605000,0.31880346,-171.90306,0.0019434757,70.508629,0.65981627,-52.965351,0.026652148,-102.60904
89600000,0.32237226,-178.98633,0.0010279622,-102.48877,0.72000724,-82.821655,0.029721512,-96.64904
90595000,0.30602455,172.20396,0.0032358975,-130.46909,0.79176378,-110.08369,0.015361261,-101.70773
91590000,0.30078721,164.21364,0.0037556733,-168.52722,0.90493214,-141.28438,0.016616505,-101.41683
92585000,0.28820625,155.4346,0.0021435476,41.754105,0.9951551,-173.4142,0.018425738,-143.24525
93580000,0.28867814,146.67813,0.0040996512,-144.60391,1.0590421,156.44014,0.023947064,-116.6657
94575000,0.29783434,139.28882,0.00797542,7.3963976,1.0639608,124.80318,0.016895965,-159.78221
95570000,0.28306642,131.78448,0.0011775965,-160.37399,1.1951139,99.01339,0.025972314,-141.38776
96565000,0.27041334,124.79778,0.0011838985,-3.5852778,1.3068,66.394646,0.033907644,-141.93604
97560000,0.28000265,119.60261,0.002124785,-31.470814,1.3294373,39.635914,0.0028158578,12.21546
98555000,0.25826615,107.91204,0.0037230535,140.67798,1.3712703,5.7573776,0.029396176,-99.044121
99550000,0.25852817,103.57425,0.0011305093,-101.98484,1.4262047,-21.564001,0.028265478,-151.44225
100545000,0.25399068,96.021126,0.0019314914,46.902813,1.5857387,-49.384876,0.024322847,-138.3403
101540000,0.25443509,88.858376,0.00041445193,-154.07495,1.6046935,-77.427475,0.029676709,-162.11678
102535000,0.23973963,82.32579,0.0030331349,92.910263,1.6396401,-104.47473,0.028405298,-161.51051
103530000,0.23858537,75.852791,0.0036214965,-90.521233,1.6717036,-135.6572,0.029404685,-127.05122
104525000,0.23288013,68.308746,0.0028718098,4.0602942,1.6762791,-165.06851,0.012773311,121.86306
105520000,0.22748569,61.840321,0.0018709069,93.05011,1.6806723,164.36769,0.027896168,-146.9437
106515000,0.22004166,58.547009,0.00018670497,-31.576887,1.7040151,136.30707,0.020761373,172.18782
107510000,0.21672305,52.284294,0.0023401198,132.90613,1.6103725,108.26938,0.016496383,142.16342
108505000,0.2074998,44.152374,0.0016743018,12.727711,1.6218861,80.717247,0.044517893,-140.23131
109500000,0.22024612,37.940594,0.0015684586,159.68384,1.5060698,55.396095,0.025277974,169.40961
110495000,0.19906454,30.31361,0.0031031226,-81.789925,1.5340847,30.262455,0.021830229,89.492134
111490000,0.19807763,25.840046,0.0059062233,-14.813511,1.4161226,8.5461092,0.023375774,-113.42049
112485000,0.19858791,20.110975,0.0022906894,110.54462,1.2684517,-12.626094,0.052360043,137.96561
113480000,0.18356864,14.322997,0.0041771019,-17.387417,1.259256,-24.780754,0.018574459,178.80865
114475000,0.18532464,3.9397056,0.0037678333,-179.61151,1.4208834,-35.226078,0.03002947,59.970394
115470000,0.18342765,1.0525042,0.0014569589,-32.839134,1.5718758,-53.446556,0.024778308,122.40865
116465000,0.18466604,-3.8594971,0.0037807024,-103.12337,2.1317508,-71.899986,0.017625969,40.096043
117460000,0.18233851,-13.740785,0.0024753476,-155.24323,2.8897185,-93.643364,0.006655029,-37.611168
118455000,0.17227174,-15.593589,0.0012585727,-34.043285,3.8169692,-118.84572,0.030267628,101.03393
119450000,0.16450974,-25.114813,0.0044115772,-97.581024,5.0146928,-146.64586,0.017428072,55.914482
120445000,0.15817662,-23.673622,0.0045048748,-82.89753,6.4057398,-177.52945,0.024433356,92.076637
121440000,0.15438841,-33.85017,0.00096957828,58.820423,8.1703463,149.77336,0.040051363,153.871
122435000,0.17561883,-41.283741,0.0056589507,149.51639,10.095073,112.46994,0.02823318,132.77156
123430000,0.15555257,-47.027988,0.0014121142,-84.760635,11.935183,78.125359,0.018580267,54.795376
124425000,0.15403558,-50.67971,0.0044782246,-24.912529,13.431059,41.584122,0.0073571261,-19.039833
125420000,0.16517499,-57.755478,0.0056318655,137.06818,14.858406,4.4890571,0.0052464195,121.52596
126415000,0.15932608,-60.733864,0.0043162378,-79.646294,16.03546,-30.722366,0.025755819,113.08495
127410000,0.15251042,-63.833881,0.0049353363,172.38712,17.027922,-66.644821,0.047999278,2.9787605
128405000,0.15762495,-69.224869,0.0030060469,150.89137,17.422089,-101.65383,0.038942304,125.60762
129400000,0.147173,-80.383087,0.002004581,108.56929,17.820757,-134.66039,0.017165419,39.249187
130395000,0.14394495,-81.821938,0.0041677384,-95.686424,18.397312,-167.29424,0.032411397,-136.80437
131390000,0.14854439,-89.877953,0.0038513551,-6.6171193,18.659367,160.14354,0.030383717,-14.949838
132385000,0.14206554,-96.652634,0.0015075897,-88.153656,19.067827,127.76402,0.029338721,56.69342
133380000,0.14120188,-99.019402,0.0033362792,-145.01649,19.1618,95.570824,0.031948786,-4.9566612
134375000,0.12824588,-98.808914,0.0013934039,172.10808,19.615913,65.223885,0.031350922,106.19083
135370000,0.12829347,-106.1944,0.0031171225,46.267563,19.677359,34.209789,0.021701876,-150.05482
136365000,0.13987572,-116.97426,0.0045211385,15.060169,19.4667,2.9338663,0.052168224,20.013062
137360000,0.13431934,-120.38307,0.0029342824,-83.178253,19.92729,-27.638325,0.023788407,-135.39594
138355000,0.12511113,-129.01901,0.0034846815,117.62328,19.952023,-57.52483,0.03193897,68.493279
139350000,0.13541895,-127.49201,0.0037286573,36.493065,20.127501,-88.350517,0.029080169,-50.75441
140345000,0.13963054,-131.8927,0.0053417701,157.28909,20.282978,-118.73874,0.057892743,12.213528
141340000,0.13333185,-137.83354,0.0016180213,-91.54026,20.56476,-148.09607,0.011665515,137.54768
142335000,0.13224748,-141.65628,0.0019318342,-158.55511,20.671509,-178.64235,0.022836965,139.79114
143330000,0.11777829,-151.65439,0.0041261949,7.0501766,21.081978,151.66559,0.025208741,-80.026474
144325000,0.12775286,-154.90172,0.0022272023,56.580437,20.987686,122.52092,0.030948089,-61.901043
145320000,0.12375498,-158.5728,0.0059164409,-56.179893,21.270975,92.737923,0.017791564,-35.841789
146315000,0.12644596,-163.40965,0.0034422697,165.80701,21.325743,62.576595,0.033534039,-48.874187
147310000,0.1215848,-169.83156,0.001894948,154.95624,21.508448,33.074654,0.0065210327,-110.76492
148305000,0.12529135,-171.38673,0.00075081189,-165.84111,21.335318,3.4622905,0.016962931,164.07199
149300000,0.1294983,-177.95647,0.0020371801,67.744392,21.291473,-25.687624,0.018522637,-34.432842
150295000,0.13151643,173.96628,0.0022173594,67.390106,21.445665,-53.417259,0.038571343,-127.74936
151290000,0.12493724,173.66792,0.0054766447,-65.443474,21.574503,-83.820076,0.016765514,7.6810284
152285000,0.13519715,167.88554,0.0022069078,174.97159,21.514366,-112.39601,0.040625684,-29.236099
153280000,0.11742587,160.75919,0.0025988661,-134.01035,21.945253,-142.26833,0.015857091,-114.58951
154275000,0.12341098,156.35678,0.0030027863,96.475594,21.825941,-171.56503,0.04667544,-78.320755
155270000,0.11995129,146.76343,0.0030026012,100.48976,22.042707,159.5686,0.023500063,-75.380447
156265000,0.12846351,144.20427,0.0016998033,166.32294,21.777903,130.59367,0.037363511,-103.73596
157260000,0.12309195,140.41928,0.00013675074,29.506355,21.825663,101.20225,0.019783007,-90.617531
158255000,0.12134155,141.92395,0.0059170155,-5.518559,21.474684,72.671684,0.01023325,84.024948
159250000,0.11633542,131.16165,0.004763498,-7.7459135,21.703449,44.130489,0.035703942,-64.0821
160245000,0.11475255,123.66348,0.0029599778,-120.0949,21.736464,15.330275,0.017917193,-101.52483
161240000,0.1204707,123.41712,0.0035538357,50.45332,21.619066,-12.677385,0.017969061,-79.67263
162235000,0.11916185,120.89525,0.0065631792,95.013397,21.455578,-40.851799,0.026030112,-167.002
163230000,0.11970366,109.28679,0.004945436,-48.472889,21.815477,-70.479477,0.018202709,-152.75159
164225000,0.12809543,105.59296,0.00067315897,52.174919,21.908443,-98.500214,0.02757325,-100.06541
165220000,0.11775751,98.823746,0.0012204387,94.149101,21.584278,-127.40193,0.021825599,-76.904846
166215000,0.12001532,92.745949,0.0044487296,-57.527069,21.506933,-155.94301,0.0066957567,-69.861458
167210000,0.11970243,91.258255,0.005237252,-85.719131,21.084726,175.87549,0.018926922,176.25131
168205000,0.11813482,86.344841,0.0010417203,60.749596,21.168259,147.99052,0.034090232,127.16376
169200000,0.13634738,81.210243,0.0022295946,112.3911,21.200823,120.92044,0.024150617,-137.14893
170195000,0.12561971,73.417877,0.0047789034,88.4487,20.945831,92.11554,0.0058658505,-153.45099
171190000,0.11948979,72.813553,0.004651776,9.7722483,20.95116,64.815445,0.020385638,-143.11607
172185000,0.13322377,61.589184,0.0018223429,-174.90771,21.530718,36.52317,0.0096316375,-120.51075
173180000,0.13540776,63.120647,0.002847041,-29.631062,21.693752,8.359231,0.013268087,-124.69042
174175000,0.12823109,58.997009,0.0055122362,-122.02455,21.271969,-20.112179,0.023524327,-53.973564
175170000,0.11931325,46.241657,0.0024671785,-78.273064,21.028418,-49.021824,0.029521329,125.66275
176165000,0.13177347,44.238682,0.0023281795,-84.400711,20.941074,-76.609749,0.022771694,114.81789
177160000,0.13420573,39.772121,0.0070974207,-8.4648075,20.720291,-103.56838,0.014279395,174.65625
178155000,0.13546565,34.049965,0.0021791232,-142.63028,20.555275,-131.60649,0.030739689,133.34811
179150000,0.1253071,30.108639,0.0018491899,25.932947,20.167192,-159.15727,0.021807065,177.17081
180145000,0.12311467,19.032692,0.0045256647,104.7712,20.217104,173.40761,0.014533511,-83.841522
181140000,0.13068201,18.50461,0.0022112948,-35.695515,20.562243,146.70677,0.027030136,126.8048
182135000,0.12205405,16.149494,0.0038463164,178.41467,20.919449,118.96172,0.023554789,-140.62804
183130000,0.12372685,4.0748892,0.0010326669,148.8757,20.815304,89.769547,0.020357559,110.92741
184125000,0.13138083,0.15836874,0.004203917,-30.010475,20.604353,61.745697,0.015509441,55.741909
185120000,0.13092761,-0.82661545,0.0030149231,49.69556,20.559763,34.278721,0.013998717,3.3706989
186115000,0.12704916,-7.3284516,0.00059983222,-104.20348,20.217882,7.0885229,0.018654881,169.83757
187110000,0.12651116,-13.586071,0.0047603212,139.60207,20.140141,-20.563334,0.040221095,144.19926
188105000,0.12945892,-20.340351,0.0010208819,145.68294,19.730658,-48.739105,0.020376867,153.24484
189100000,0.13289973,-23.737209,0.0051648286,-79.7547,19.673897,-75.743629,0.018838517,82.822845
190095000,0.1398118,-31.675976,0.0040252781,-12.202837,19.508614,-102.53313,0.0052184584,58.692287
191090000,0.1290548,-37.496071,0.00026572679,19.706806,19.929577,-129.18718,0.015313021,2.92607
192085000,0.12284692,-43.217754,0.003611299,127.74731,20.285839,-156.43828,0.026733687,70.136116
193080000,0.12938882,-45.000725,0.0039580702,-90.490784,20.510771,175.41992,0.0090291174,-99.31488
194075000,0.12782405,-56.256042,0.0018762442,-157.29779,20.18623,147.52051,0.027042916,89.115639
195070000,0.13321428,-51.524048,0.0027677172,-85.560669,20.266665,119.93901,0.024081461,160.33296
196065000,0.13495801,-63.211689,0.0015367713,74.925041,20.060665,91.948624,0.032073703,43.195793
197060000,0.13586415,-68.750183,0.0084764985,-117.61322,19.589758,64.401016,0.029979955,69.988113
198055000,0.13515463,-74.60981,0.001684309,-116.78564,19.21702,37.185055,0.014236362,45.459545
199050000,0.12400289,-80.167747,0.0037224956,40.820618,19.038588,11.375517,0.033523824,93.546318
200045000,0.13482094,-84.734192,0.0049261455,160.15857,19.298916,-15.662466,0.017586768,100.73531
201040000,0.14161348,-92.318207,0.00090456288,-95.929703,19.573591,-42.613541,0.028009223,26.439342
202035000,0.13182981,-99.228745,0.0017002902,14.071056,19.799723,-69.353943,0.039054926,80.459641
203030000,0.1224602,-99.580528,0.004821294,-49.228733,20.055952,-97.210922,0.037844881,47.341881
204025000,0.133764,-106.16364,0.0024238911,-50.613384,19.904602,-125.01398,0.010756524,67.582237
205020000,0.13768035,-108.92132,0.0010911686,160.54164,19.784584,-153.32904,0.042012777,16.911793
206015000,0.14210178,-118.2322,0.0037525145,51.545475,19.533831,179.28432,0.021333681,87.671867
207010000,0.14437772,-121.44382,0.0024885712,140.58336,19.211906,150.88116,0.038609788,53.018875
208005000,0.13730228,-127.03972,0.0021087595,63.833359,19.038794,124.64716,0.027645852,-98.923149
209000000,0.14082545,-134.46725,0.0021180224,103.18356,18.562817,98.352112,0.042195581,40.735683
209995000,0.12706885,-136.0251,0.0042296126,-137.81155,19.162067,72.017052,0.0083293263,166.23576
210990000,0.14642298,-146.88803,0.0033502562,119.10181,19.298817,46.26458,0.023499064,50.225811
211985000,0.13895108,-147.2899,0.0034957342,-0.4679251,19.50569,18.564091,0.021329453,-19.6493
212980000,0.14087957,-157.51909,0.0019485583,173.11145,19.558258,-8.1698408,0.02942648,-59.209457
213975000,0.14101048,-161.29192,0.0020346504,-86.342171,19.644354,-36.15036,0.046324775,22.207472
214970000,0.13646702,-165.51418,0.0033195571,83.09687,19.475897,-63.693108,0.035645735,-19.615547
215965000,0.14168635,-172.72665,0.0028516774,143.48268,19.453014,-91.030243,0.010798919,28.63386
216960000,0.12645212,-174.17825,0.005202,124.65694,19.296541,-119.69371,0.020029748,-19.772139
217955000,0.12823145,179.57147,0.0013214222,-25.582506,18.856602,-145.83247,0.015710991,-40.851067
218950000,0.12294359,173.52972,0.0031253153,-41.17926,19.026943,-172.20631,0.013921782,0.23038575
219945000,0.13471758,167.6718,0.0026960992,44.664707,19.110083,162.07042,0.013534962,-38.633961
220940000,0.13540728,161.82727,0.0030805937,-109.48974,19.020473,135.6752,0.022464231,-46.725563
221935000,0.13375577,159.13989,0.0033330561,-20.867271,19.322912,108.17675,0.017129874,31.461193
222930000,0.13506922,151.62253,0.0044960892,-128.81094,19.468609,80.926826,0.0092555527,-78.387917
223925000,0.12394961,146.80994,0.0053071002,4.4597812,19.546446,53.60894,0.012696452,6.6627965
224920000,0.14073667,142.90015,0.0032266423,97.195862,19.577248,26.091904,0.02714788,6.4140224
225915000,0.12584212,135.30002,0.0013170304,-16.32155,19.49972,-2.1488533,0.035467919,-108.24491
226910000,0.13283408,132.11957,0.0016317457,146.59872,19.067719,-28.523279,0.021024693,-149.30678
227905000,0.14695832,121.40482,0.00475825,132.86969,19.174828,-55.156487,0.023526451,-93.338173
228900000,0.14925541,118.59838,0.0058220644,90.229797,19.054304,-81.446014,0.017695988,52.006294
229895000,0.14052607,117.014,0.0025308838,-158.73683,18.875294,-107.44376,0.021093335,-93.185196
230890000,0.13316318,110.2888,0.0022388832,158.11812,19.13592,-133.84985,0.047117908,-75.141418
231885000,0.14294964,105.47681,0.0019293322,-139.31837,19.374411,-160.85663,0.02395355,-133.15533
232880000,0.13526042,99.283333,0.0043188883,48.013302,19.515728,171.63591,0.044881567,-150.30228
233875000,0.1209159,95.44558,0.0044354661,-17.989861,19.559967,143.88144,0.0085297553,-116.92591
234870000,0.12621194,86.087357,0.0034038711,66.778671,19.609797,116.27551,0.013195292,-165.73129
235865000,0.13350511,75.699142,0.0019834146,-129.12747,19.638697,89.36721,0.025208371,-130.67404
236860000,0.13178517,76.192535,0.004216243,48.446133,19.120991,62.111233,0.017133912,-165.35619
237855000,0.13847925,68.295021,0.0012236795,-87.809006,19.186146,36.196804,0.02705841,-145.16087
238850000,0.11700522,64.56002,0.00076238363,29.280291,18.773668,9.4915257,0.018975966,-26.758471
239845000,0.13376492,60.992081,0.0017329294,-124.68645,19.097498,-16.402885,0.040146843,-94.774063
240840000,0.1278131,55.154873,0.0019339658,-27.139833,19.13764,-42.972878,0.022362711,-159.50403
241835000,0.13674779,46.702812,0.0056950166,-47.957901,19.496656,-69.534752,0.018512251,-107.82985
242830000,0.13805816,44.649776,0.0039309161,71.585434,19.677326,-96.645294,0.028117279,-105.17355
243825000,0.13142104,39.294312,0.004384404,-108.102,19.643559,-123.862,0.013339648,125.31567
244820000,0.12677947,27.613541,0.0039289966,151.11403,19.558496,-151.79025,0.014307961,-145.98038
245815000,0.14122286,32.226078,0.0023789746,-160.70102,19.691973,-178.49068,0.010473584,110.71645
246810000,0.12602207,23.212189,0.0032379904,-90.598671,19.290131,154.40887,0.023627719,105.48579
247805000,0.13110465,16.382357,0.0024188664,101.47948,19.269756,127.48946,0.054059517,136.6591
248800000,0.12924424,7.6305165,0.0018647715,140.03993,19.134293,101.22858,0.027324051,152.30678
249795000,0.13368738,8.7962122,0.0032597356,-83.79174,19.366316,75.211868,0.019529728,158.23267
250790000,0.13407749,1.8935895,0.0044474895,77.427666,19.499754,48.618778,0.026422217,-167.71774
251785000,0.13913059,-5.8699174,0.0041790078,87.039658,19.685364,21.772882,0.042401955,105.85281
252780000,0.1393117,-11.500821,0.0033691514,54.874268,19.975794,-5.2535386,0.009829307,-58.319401
253775000,0.12584487,-15.458375,0.0040057423,17.142025,19.991945,-32.540283,0.016752103,144.75378
254770000,0.13210149,-26.367413,0.004235229,174.32503,19.648333,-60.221104,0.024332924,115.1465
255765000,0.13809064,-26.958796,0.0044380664,137.51172,19.883938,-87.262718,0.012695791,88.944016
256760000,0.13810454,-32.362915,0.0024888162,172.1671,19.620899,-113.71219,0.021402834,113.59727
257755000,0.13319281,-35.640209,0.0018115233,-33.267696,19.67651,-140.60812,0.0046491148,30.642197
258750000,0.13677368,-44.508568,0.0038127501,88.995819,19.379084,-167.08714,0.039676555,167.38043
259745000,0.13104485,-48.03344,0.0034320641,130.9415,19.426159,166.89467,0.016794503,11.709219
260740000,0.13376375,-52.158253,0.006253018,51.340412,19.763092,140.50285,0.035419639,89.764343
261735000,0.133683,-63.098778,0.00029304504,-12.972977,19.731043,113.91995,0.012783197,-172.52835
262730000,0.1377496,-62.076347,0.0015232842,-109.6453,20.204798,86.565918,0.042729329,120.59186
263725000,0.13601141,-68.697945,0.0018315857,-130.53389,20.227896,59.140671,0.06003356,113.26665
264720000,0.13277735,-78.066063,0.0030417324,-139.21608,20.269352,31.993166,0.022540152,20.55847
265715000,0.13859296,-79.989243,0.00096548238,42.347172,20.057888,4.5046716,0.020270228,96.389503
266710000,0.1327944,-82.985825,0.005620115,-55.590939,20.045593,-22.189114,0.035095725,61.592762
267705000,0.13354772,-90.030731,0.0040582232,-157.27249,19.978621,-48.856407,0.039277736,95.251541
268700000,0.13402344,-97.899239,0.0029110177,-165.46761,19.709127,-74.540459,0.01812607,65.744507
269695000,0.13531817,-102.99741,0.0048112455,27.736233,19.568172,-101.32118,0.016450563,-29.5923
270690000,0.13697866,-101.60744,0.0012778705,-76.49575,19.763779,-128.09042,0.032599639,37.48188
271685000,0.14462897,-110.55257,0.0034192828,42.013187,19.876366,-154.18971,0.020968795,138.21042
272680000,0.13379239,-117.47919,0.0032059057,40.351166,20.371218,178.8792,0.016082732,-1.0551049
273675000,0.12720895,-118.03999,0.0033077847,-74.062561,20.843473,151.68237,0.043346021,43.554974
274670000,0.14054234,-127.10654,0.0021847861,112.66845,20.451418,123.61483,0.023318922,38.373829
275665000,0.14496289,-130.29131,0.0040415805,-96.569305,20.324127,95.779732,0.021747055,102.1466
276660000,0.13738304,-140.2562,0.001435393,166.55746,20.179234,69.891602,0.011162078,-23.529398
277655000,0.13357008,-140.56522,0.0011400621,30.932468,20.018364,42.658497,0.018555244,60.519131
278650000,0.13892323,-147.83315,0.00089857331,-9.099515,19.708231,16.928009,0.028519154,26.952833
