!CSV A.01.01
!Keysight Technologies,P5024A,MY58100101,A.13.90.09
!Date: Friday, January 24, 2020 14:22:05
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(MAG),S11(DEG),S12(MAG),S12(DEG),S21(MAG),S21(DEG),S22(MAG),S22(DEG)
17008923.5,0.8550061,158.40596,0.0025233929,21.912743,0.36304253,177.88754,0.63184327,122.4358
18008919,0.84747928,147.29588,0.00040681634,-160.57112,0.30154964,-130.94243,0.61347616,109.54533
19008914.5,0.83545357,135.24825,0.0024757469,-127.52604,0.086450331,-63.92585,0.62813348,102.42144
20008910,0.82338399,123.86556,0.0023222254,14.966034,0.47005218,177.5191,0.59629232,89.480179
21008905.5,0.81249201,111.48277,0.0030006685,54.158752,0.52824587,-150.28458,0.58935034,79.700821
22008901,0.80415881,100.92612,0.0034088118,114.0737,0.44019461,-119.03286,0.55632311,67.291672
23008896.5,0.78210872,88.768257,0.0023784393,19.002523,0.38212118,16.278227,0.58159459,59.792091
24008892,0.77866131,78.160919,0.000708637,-153.68674,0.62849861,-111.04169,0.55030489,47.918728
25008887.5,0.77592707,65.834473,0.0023039712,-94.56723,0.20825377,-89.860252,0.55188584,39.22966
26008883,0.7889905,53.296082,0.002574136,140.42908,0.67566323,-173.64771,0.54674387,29.414291
27008878.5,0.76230478,42.230778,0.001497685,152.56198,0.41048321,-114.826,0.5411222,13.032887
28008874,0.74769515,30.144661,0.0022361556,158.39362,0.81286138,124.24374,0.54274321,8.5211115
29008869.5,0.75450706,19.077456,0.0050618746,-164.01469,0.84108019,161.54144,0.55741686,2.6462851
30008865,0.74410605,8.4211016,0.0037009178,-96.37426,0.58256239,171.53043,0.53891706,-13.142484
31008860.5,0.71008122,-3.9483244,0.0048422343,146.94286,0.76745516,-100.24749,0.34736592,54.668869
32008856,0.73322278,-15.784864,0.0049609952,-64.63369,4.3176885,28.085983,0.47200295,53.50449
33008851.5,0.69900465,-28.419537,0.0023437683,-107.56921,0.28275332,-115.44824,0.65679765,-45.100452
34008847,0.71415377,-40.258312,0.0044795796,92.762764,4.4367561,114.28346,0.68660659,-4.4843831
35008842.5,0.69429028,-52.646244,0.004507144,91.274139,4.4373097,92.074326,0.64584661,-14.954726
36008838,0.68125153,-64.01355,0.0059612901,-79.607597,6.6457348,111.25831,0.78120166,-67.08654
37008833.5,0.65955615,-77.567177,0.0028986163,-140.22658,5.2112002,60.498386,0.35264182,-58.552788
38008829,0.63580048,-89.282921,0.0019258313,-78.58876,7.6891356,58.208294,0.069132127,96.829842
39008824.5,0.63285518,-103.58904,0.00047803359,120.96791,8.8958158,18.736925,0.50535375,-45.771057
40008820,0.60741895,-114.71344,0.004435177,24.608286,9.7059317,29.257139,0.73613816,-72.327812
41008815.5,0.57876855,-126.95615,0.0039574755,31.061745,13.705258,3.0858202,0.41769898,-109.90245
42008811,0.54554254,-140.07634,0.0040115644,-6.622705,15.589285,2.6010249,0.61936617,-121.61734
43008806.5,0.5137223,-152.70975,0.0033866547,-124.5743,17.416494,-29.995029,1.0223311,-133.46678
44008802,0.48782843,-164.37709,0.0096827913,129.95079,18.183561,-28.016455,0.82895797,-155.13408
45008797.5,0.46608803,-174.0871,0.0038610981,82.300964,25.132307,-52.931007,0.20348603,-89.822723
46008793,0.43411368,173.3588,0.0039407518,4.5507593,27.664564,-70.50885,0.44112074,127.13848
47008788.5,0.4111028,160.79495,0.0085592549,-47.93317,28.446419,-81.158699,0.31130201,136.78038
48008784,0.37953895,151.24771,0.0018140706,-62.135277,33.277363,-99.063217,1.0094708,-120.70847
49008779.5,0.3588323,142.04752,0.00800463,136.5793,41.988003,-113.67293,1.0753974,179.71953
50008775,0.33384642,131.39745,0.003411822,-112.40226,45.925014,-129.50905,0.86480474,144.05077
51008770.5,0.32024032,121.46175,0.0037624119,3.5781143,50.543228,-142.76343,0.90039742,-161.68584
52008766,0.2968834,112.20752,0.0015417866,35.983486,56.647564,-154.88229,0.23241033,-90.889854
53008761.5,0.28200859,101.846,0.0036400789,-36.325974,62.988941,-167.20818,0.33676511,-163.69688
54008757,0.26501927,95.043564,0.0026588067,-29.68602,71.61879,-179.48979,0.57671213,56.559933
55008752.5,0.25562218,82.691071,0.0025093709,1.1134236,76.478958,166.86534,0.68312871,172.16603
56008748,0.25626379,76.704605,0.0048108408,175.4682,89.507317,154.354,0.12087461,177.44185
57008743.5,0.2301546,70.738991,0.0012998651,135.08617,95.363037,142.0733,0.31609476,-110.18494
58008739,0.22599103,58.472492,0.0036753141,-140.81038,107.05299,128.68266,0.18170041,57.431011
59008734.5,0.21943225,50.923725,0.0012904308,-67.65992,112.43528,117.81213,0.57129687,99.520096
60008730,0.20746288,43.342175,0.0063123289,-69.756607,129.63126,103.47079,0.24582346,13.89507
61008725.5,0.20803212,33.8596,0.0033541997,151.05376,141.26205,89.603798,0.57965159,62.365883
62008721,0.19994302,27.610554,0.0059508407,-71.77726,152.14638,78.892197,0.47620293,27.607996
63008716.5,0.18913566,21.027214,0.004996411,-54.62273,168.51733,66.159142,0.34592751,134.65567
64008712,0.18081127,16.209112,0.0036097066,124.58216,181.30165,54.161087,0.27828324,110.05252
65008707.5,0.18880713,7.5091252,0.0041940669,165.88976,196.66161,40.508598,0.87116927,-2.8414073
66008703,0.15890716,0.086979605,0.0037964704,88.440903,209.30083,28.629009,1.0196611,15.485606
67008698.5,0.17226368,-6.5425329,0.0020087634,-39.694931,229.79636,16.930824,0.2199734,40.375343
68008694,0.16532817,-19.171074,0.00082242501,142.87379,245.70667,3.221319,0.70719934,48.988441
69008689.5,0.16999176,-24.510761,0.0055929651,171.21011,260.02872,-9.0142078,0.23977551,-17.13776
70008685,0.16249937,-28.752745,0.0043591107,-127.07891,280.10287,-20.809664,0.36801231,-9.2549992
71008680.5,0.15863423,-41.015877,0.010331337,151.25386,293.82916,-33.918453,0.61835498,126.26965
72008676,0.15448405,-41.686668,0.00054669596,-79.774971,315.90305,-45.609825,0.58936375,-17.159298
73008671.5,0.1410532,-58.249931,0.0040040296,158.3026,326.5405,-57.779015,0.51358885,31.22467
74008667,0.15025799,-53.960258,0.0019796686,137.7961,351.49295,-69.101822,1.9379736,-28.185671
75008662.5,0.14543322,-67.903542,0.0010486025,-20.745876,364.47714,-81.46804,0.85510659,135.67181
76008658,0.13685621,-70.185661,0.0056983111,-96.341629,379.93173,-93.148819,0.63895053,75.689354
77008653.5,0.1280691,-78.507141,0.0017388819,85.707962,396.95004,-104.6218,0.80513543,-59.224899
78008649,0.13472679,-84.256386,0.004430688,41.550133,407.76782,-116.53277,0.55164349,-77.180122
79008644.5,0.14381504,-81.000298,0.0045639803,-143.85612,432.66525,-129.29642,0.41821292,-104.08212
80008640,0.13090673,-95.770638,0.00058243994,151.90765,437.36765,-139.38547,0.43062258,19.437405
81008635.5,0.1349571,-106.33208,0.0014454097,133.72868,447.00446,-150.4068,1.1193149,-65.343224
82008631,0.12939881,-106.44468,0.0044059847,156.70503,459.13849,-162.19968,0.35231721,-37.00523
83008626.5,0.11966041,-112.21986,0.0027220249,-28.871025,483.40683,-172.05518,0.41872349,-77.56752
84008622,0.12951477,-119.32165,0.001807873,-20.827093,491.18259,175.86047,0.62578452,-79.30307
85008617.5,0.12648727,-128.33705,0.0029086387,144.52159,496.48883,166.24957,1.117026,-14.23247
86008613,0.12815389,-132.50743,0.005593753,-29.703278,509.54709,155.0376,0.94798499,-75.60141
87008608.5,0.11862584,-138.65738,0.0036555743,15.415368,521.69751,144.96333,1.1182852,-86.472206
88008604,0.11745518,-142.07143,0.0023900142,-50.241047,531.60889,133.94431,0.51083142,45.328304
89008599.5,0.11981834,-150.601,0.0018879477,108.84301,541.06659,123.52164,0.68502599,-119.05943
90008595,0.12916312,-154.05095,0.0027147676,45.966507,541.23425,112.66225,0.74025851,-57.834805
91008590.5,0.11432322,-166.58208,0.010444391,41.007343,556.12537,103.7282,1.2550527,-169.97672
92008586,0.12491953,-173.5407,0.0022180818,129.63869,559.58807,94.108582,0.50480157,-80.197998
93008581.5,0.1212993,179.83522,0.0034646417,-87.238251,569.88757,83.258904,1.0780371,-162.17645
94008577,0.11278165,170.3868,0.0025837626,-11.931633,576.69159,73.843887,0.3449755,71.067848
95008572.5,0.11581419,172.3501,0.0015857947,6.0186734,577.25739,65.109467,0.36615559,151.69156
96008568,0.12346445,155.48508,0.0043007606,-85.203392,593.11243,55.18306,0.91383511,93.241127
97008563.5,0.123543,153.59264,0.0052170241,-178.34689,596.91077,45.50581,0.50450802,24.347834
98008559,0.11997449,147.61263,0.0027829073,-70.534737,603.1344,35.902477,0.087467529,111.3619
99008554.5,0.1221972,145.02037,0.0036249866,-108.29688,604.23401,26.727243,0.3617166,-52.904221
100008550,0.11934531,137.42863,0.0037831478,-145.75388,608.30139,16.990452,0.81037772,87.655144
101008545.5,0.10622652,132.48599,0.007929611,-79.684105,626.93146,7.1762347,0.66651708,134.7234
102008541,0.1050784,124.39753,0.0021775991,-159.07304,629.72437,-2.0633414,0.89878607,-173.41617
103008536.5,0.11766787,123.43089,0.0015640197,-88.347137,625.75867,-10.505796,0.98176134,40.867508
104008532,0.12090212,114.28876,0.0040949569,-44.817169,636.14801,-19.175976,0.76889133,-32.201614
105008527.5,0.11809159,106.51183,0.0088856462,-24.057219,638.35596,-28.60004,1.4124544,-148.35454
106008523,0.12027615,97.096939,0.0026938065,-88.254883,651.90039,-36.863335,1.1584617,-97.133026
107008518.5,0.11526585,91.481209,0.0044379011,75.163788,647.55536,-46.852253,0.56258333,52.196842
108008514,0.13040359,84.292358,0.0035586227,150.62019,658.34955,-54.4827,0.6203078,-37.167721
109008509.5,0.12282045,85.389748,0.0017832167,-104.17448,653.41156,-63.268856,0.99527246,124.40527
110008505,0.12657991,78.461723,0.0016984118,-33.398323,664.27863,-72.121498,0.90451676,48.695496
111008500.5,0.12638186,65.35244,0.002283013,12.299436,672.25256,-80.99498,0.23851898,-54.198906
112008496,0.13108769,65.393814,0.0015256563,-86.321526,672.69611,-89.123367,0.74242264,94.841049
113008491.5,0.109413,55.569077,0.0039828382,145.69264,673.37335,-98.536224,0.81357324,-175.37053
114008487,0.13544202,52.597401,0.0079495711,-177.33882,679.60724,-105.85661,1.4579073,56.908287
115008482.5,0.1303305,42.176762,0.0053823777,-76.19146,680.94025,-115.27245,0.63461125,26.778151
116008478,0.13334814,35.862366,0.0044157472,134.90256,693.29553,-123.43143,0.81407171,-112.69868
117008473.5,0.11786629,34.312153,0.0024407892,68.678307,688.64191,-131.2271,0.36538005,-93.248871
118008469,0.13620894,29.427151,0.0025670105,-34.81282,697.66333,-139.42836,1.1834124,173.31226
119008464.5,0.12817907,20.305721,0.002677483,30.614441,691.9696,-148.49754,0.81768507,52.40303
120008460,0.11570649,16.83429,0.0063454681,97.336487,698.77173,-156.27907,0.69436979,-166.60786
121008455.5,0.13135341,4.7956414,0.0026144963,-105.0852,710.41498,-165.43448,1.0501323,143.9294
122008451,0.12382106,5.9585276,0.0025925073,-53.24826,700.29144,-172.91696,1.2021316,53.159153
123008446.5,0.12552121,-4.2279491,0.0053645084,46.456596,706.79449,178.82922,1.8152241,159.66809
124008442,0.11912664,-4.6566,0.0029418727,-109.66917,713.74622,171.39055,0.732696,137.70708
125008437.5,0.12823568,-10.87254,0.0019800463,-111.25148,717.69684,162.90729,0.93430424,33.345764
126008433,0.14310995,-13.421222,0.0015460948,-133.02051,727.75055,154.53491,0.96640116,70.546448
127008428.5,0.1279868,-29.314039,0.0040398468,-42.681633,716.83301,145.81689,0.7139833,25.53384
128008424,0.13198598,-35.40836,0.0048487284,81.955414,723.21045,138.21176,0.68211168,45.484554
129008419.5,0.1434067,-35.53109,0.002944292,-60.051727,731.10626,130.064,0.75452387,11.267838
130008415,0.13335921,-44.526054,0.0054563624,-94.555099,731.98804,122.4421,1.6382642,-18.999781
131008410.5,0.13479888,-52.814316,0.00093445124,-153.37387,724.59558,114.55365,1.0174513,7.8847046
132008406,0.12766615,-54.190559,0.0038693515,45.197247,739.82043,107.16799,0.2807419,-6.9943724
133008401.5,0.13981125,-64.683693,0.0019990732,52.564293,728.5578,98.737663,0.43685678,-77.348862
134008397,0.13461921,-65.809753,0.0027670662,167.26834,739.33264,90.719292,0.43413448,110.441
135008392.5,0.13492899,-66.910393,0.0030101873,-53.109394,744.26324,83.233986,0.43484554,168.44621
136008388,0.15279572,-76.334953,0.0087812524,-36.485687,740.94867,74.537041,0.85219896,-11.568001
137008383.5,0.1410467,-81.605858,0.0061011054,-52.736801,746.20551,66.619972,0.4229885,165.65027
138008379,0.12582086,-89.197426,0.0010860774,57.615009,740.64264,60.131355,0.7900641,129.56311
139008374.5,0.13777028,-97.74472,0.001527118,-148.03955,737.74103,51.822956,1.1277509,31.194674
140008370,0.12580489,-106.01884,0.0060945917,-162.0563,738.03375,45.17598,0.87251318,-158.22258
141008365.5,0.12868489,-106.47814,0.0042947,-102.78982,745.50446,37.285358,0.19050285,-41.788612
142008361,0.13005045,-117.30985,0.0011330693,-106.18982,747.69934,29.79389,1.0804847,-23.165447
143008356.5,0.14004828,-122.18481,0.00017947187,55.240288,735.73846,21.679882,0.42801023,-5.2064691
144008352,0.13199465,-124.61455,0.0038631344,-140.28204,752.95953,14.006042,0.31936184,30.730381
145008347.5,0.12544641,-127.6604,0.0041210018,87.315552,762.44305,6.1489468,0.65968925,36.954483
146008343,0.13259946,-136.60172,0.0077448557,-172.7923,751.4577,-1.2228373,2.5912416,175.94984
147008338.5,0.13600363,-141.9493,0.0043745246,-177.59068,757.01459,-8.8655329,1.3858292,144.49863
148008334,0.12854803,-148.00894,0.0016478872,162.33076,756.05798,-16.276665,0.63717866,40.819099
149008329.5,0.13394162,-148.05702,0.0035812731,46.780273,756.53552,-24.824915,0.77116698,-130.54874
150008325,0.122778,-159.65945,0.0034857236,-168.29643,769.95587,-31.079252,0.97230828,101.98007
151008320.5,0.13824464,-165.82341,0.0036354784,172.27162,759.84576,-38.657337,1.0013955,-32.486118
152008316,0.13201541,-174.13855,0.0023917228,69.301483,763.92554,-45.920898,0.24734266,68.387558
153008311.5,0.12675384,-177.21332,0.0035645841,30.750305,764.00806,-53.724854,1.1396682,-10.975406
154008307,0.12958992,172.10423,0.0059552724,-166.70889,767.71887,-60.647026,1.5388368,-179.13133
155008302.5,0.12946333,165.25455,0.002439314,-81.766899,771.27466,-68.057968,1.1012615,-88.338737
156008298,0.14109968,163.69907,0.0037838276,-87.245071,760.57825,-75.658134,1.0309061,-76.064499
157008293.5,0.12832646,158.71227,0.0035568941,123.56009,764.08282,-83.658897,0.5910182,7.6820464
158008289,0.12219737,159.22545,0.00071123318,-18.520811,756.46667,-90.998932,1.0782818,-43.304798
159008284.5,0.14413752,145.37454,0.0026835608,-79.775314,767.15723,-97.657135,0.72785842,-5.1516337
160008280,0.14553137,141.63396,0.0010558608,121.84914,762.82355,-105.05762,0.2958805,-48.766613
161008275.5,0.14523157,135.30656,0.0061505162,-100.88687,762.47388,-111.17973,0.47854209,160.4747
162008271,0.13754714,126.98006,0.0040206546,163.96982,770.81604,-119.68386,0.5695464,55.056679
163008266.5,0.13576826,117.87408,0.0040116371,121.5611,771.11591,-127.38158,0.89089131,-117.70028
164008262,0.14025345,119.50491,0.0032677688,-87.336288,758.48242,-133.742,0.52937192,-61.087357
165008257.5,0.14683095,108.57397,0.00085515133,176.21706,774.48212,-140.87149,1.0111636,-120.52104
166008253,0.12496921,106.7093,0.0015303777,111.06363,766.25946,-148.86008,1.6180143,25.748835
167008248.5,0.14969443,102.23841,0.0039231256,-6.0145755,768.04822,-155.56883,0.84093952,-17.288071
168008244,0.14161907,98.356621,0.0017378004,-164.17114,758.33734,-162.7012,0.96933365,70.367493
169008239.5,0.14591727,87.133827,0.0056637414,-68.235214,777.76581,-169.66258,0.25927958,32.913067
170008235,0.13527413,77.654877,0.0016947539,107.67083,771.6474,-177.8725,0.58551449,111.99712
171008230.5,0.14803872,79.100975,0.0040981406,-152.11244,772.40735,176.35088,1.8827311,129.21675
172008226,0.15063421,75.454849,0.0019540107,-74.873535,773.90991,169.5183,0.4835065,-97.718483
173008221.5,0.14530914,70.069061,0.0034330594,-27.283274,770.16248,161.99863,1.4016305,7.1769433
174008217,0.14386413,56.729122,0.0044120476,-91.798782,774.41766,154.32196,0.24881123,30.044596
175008212.5,0.14379252,60.632294,0.0020300688,-78.115654,774.72675,148.00766,0.18791139,149.34377
176008208,0.14413936,47.944038,0.0053263577,-20.257494,776.10101,140.29724,1.007287,-69.212585
177008203.5,0.16013698,43.567097,0.0028235898,-83.772964,784.46008,133.72691,0.58578652,91.318283
178008199,0.14889802,35.329163,0.0038138954,172.56244,779.07501,126.02802,0.41005781,-75.85199
179008194.5,0.14641969,34.193394,0.0016974347,-174.62953,775.87781,119.40621,0.53919798,-50.378006
180008190,0.12805523,28.605831,0.00090097362,23.521154,768.21027,112.35432,0.55206943,116.63574
181008185.5,0.14554042,15.84308,0.0019443249,101.77759,781.78796,104.65137,0.30803797,58.794514
182008181,0.13055481,14.614059,0.0017067969,154.61288,774.69031,98.570885,0.25371701,-66.392464
183008176.5,0.14669402,9.4694242,0.0020864054,-18.45541,779.27258,91.067169,0.96152401,127.79185
184008172,0.1419386,3.3535562,0.0044199401,33.260128,783.64441,84.445251,1.0800266,178.34622
185008167.5,0.15333411,-2.1588264,0.0061564925,84.296967,785.36816,76.585503,0.70772284,123.18014
186008163,0.15944371,-6.7442927,0.0017948984,90.091682,787.76135,69.717033,0.70273054,-119.25781
187008158.5,0.15692599,-14.00454,0.0028244262,82.333298,782.87238,62.428619,0.77103889,-24.286627
188008154,0.13184135,-20.5788,0.0044705463,51.797722,775.58331,56.289822,0.97832268,176.89717
189008149.5,0.14180146,-24.550873,0.0034828929,33.227119,783.03076,49.533207,0.43871871,25.072935
190008145,0.14701304,-28.120607,0.0062024225,92.051292,795.12323,42.132332,0.2479717,160.8015
191008140.5,0.149029,-34.254257,0.0035453686,-99.224022,789.89929,34.567005,0.46488243,34.088585
192008136,0.14732173,-28.250635,0.0023888969,121.54741,804.81256,28.322611,1.026253,76.532333
193008131.5,0.14710067,-41.045658,0.0034844782,-170.5925,798.6748,20.678627,1.2177789,125.22007
194008127,0.13494012,-50.833248,0.0043057259,71.30027,792.95142,14.385661,0.36365172,3.2440698
195008122.5,0.13912146,-56.952702,0.0017372079,33.956078,797.54065,7.5555205,0.60356379,44.553265
196008118,0.14843777,-59.055878,0.0035620434,100.40964,800.76086,-0.13390692,0.53904259,-149.24588
197008113.5,0.13686059,-66.453545,0.0028991313,-178.66594,800.23749,-6.6383867,0.42183292,148.88794
198008109,0.14304045,-72.430122,0.0017891689,-179.32668,802.40906,-13.58894,0.73319846,83.96093
199008104.5,0.14689073,-81.280548,0.0045494856,-15.821292,795.69623,-20.820908,0.26861319,78.201485
200008100,0.13544653,-82.199608,0.0021879335,66.952179,801.90613,-27.204483,0.77749729,148.76398
201008095.5,0.13479966,-84.334229,0.0015780085,159.95337,805.23505,-34.542294,1.0774237,64.76297
202008091,0.13415983,-100.7702,0.0017099587,-83.225868,792.8197,-41.065662,0.36851683,46.950844
203008086.5,0.12986119,-102.36622,0.0049120784,74.148293,800.34009,-48.247982,0.27452576,-112.03865
204008082,0.13317281,-103.15073,0.0027301875,148.65881,807.50708,-55.28801,0.87506282,36.634712
205008077.5,0.14350444,-110.98315,0.0030366674,-139.22653,799.49243,-62.413757,0.15029703,-19.659945
206008073,0.14569695,-118.11825,0.0052594515,168.86537,804.89191,-69.51284,0.67120767,163.66528
207008068.5,0.1382643,-127.69077,0.0036300262,-65.965805,798.38031,-75.954613,0.80465502,-51.624187
208008064,0.14373761,-130.14255,0.0018488216,110.57564,795.65796,-82.999924,0.77277583,-74.45594
209008059.5,0.14425069,-133.63487,0.0044926754,-121.11449,789.73145,-89.879898,0.66751689,-52.214394
210008055,0.14233932,-143.17331,0.0035297172,-173.38844,794.46667,-96.024849,0.76924127,91.692528
211008050.5,0.14621241,-149.93568,0.002298038,100.93166,801.66553,-102.98334,0.85692877,-35.691196
212008046,0.14339554,-153.44185,0.0042742128,-133.8622,792.5578,-110.77003,1.3522066,-173.88016
213008041.5,0.14027482,-156.61722,0.001998279,-71.700577,800.72363,-117.6059,0.91614062,72.244347
214008037,0.13490778,-164.27718,0.0012946861,119.8871,802.04657,-124.41787,0.55864578,-115.43766
215008032.5,0.13459127,-169.09824,0.0023731298,24.324183,804.61035,-130.58307,1.0912254,-32.566509
216008028,0.13371278,-171.15788,0.004795454,-172.0153,798.89069,-138.50026,0.6848889,104.70832
217008023.5,0.12743284,174.33336,0.00084943156,-50.715855,798.63202,-144.97842,0.42330787,-46.960396
218008019,0.12071616,177.45554,0.0078197708,-158.04839,793.9353,-151.9693,0.74613833,-57.825871
219008014.5,0.14192383,164.96738,0.0044852272,-55.867928,795.1983,-157.22307,0.72872561,-169.70656
220008010,0.14283916,161.33693,0.0015598346,-162.26883,784.5603,-164.94539,1.0374684,10.749287
221008005.5,0.14468664,156.26936,0.0042488803,92.977783,792.22601,-171.40073,0.19746575,-112.2072
222008001,0.13830024,148.42668,0.0058441446,-140.96388,792.92853,-178.00531,0.77911246,15.665914
223007996.5,0.15018949,145.93526,0.0020236298,49.788834,787.75439,175.48726,0.50010443,-34.782139
224007992,0.13246243,142.54858,0.0040990622,-82.451805,782.72949,167.64906,1.2038162,16.556774
225007987.5,0.13231578,132.4389,0.003894489,146.58208,791.5545,161.33043,0.15036263,79.788818
226007983,0.14214645,123.62073,0.0041687302,-155.62651,796.44543,154.95709,0.091639712,171.76994
227007978.5,0.13413475,123.3307,0.00020052285,159.51231,786.52216,148.16356,0.63818818,174.96805
228007974,0.13530673,118.95298,0.00095436611,22.401571,789.52106,141.16087,0.13297571,18.267548
229007969.5,0.13563098,109.14971,0.0080316747,-90.913544,796.33588,134.53912,0.24153511,133.0993
230007965,0.14000027,103.25056,0.0042158905,29.739372,794.45703,127.93343,1.6510605,-141.2654
231007960.5,0.12001751,103.15596,0.0015418385,-59.043987,781.90552,120.72562,1.001585,111.28857
232007956,0.13768062,98.26638,0.0063736923,-60.7244,790.6756,114.87984,0.82021224,84.531136
233007951.5,0.12924364,87.065247,0.0023277272,102.515,789.84497,107.57979,0.784661,-134.02695
234007947,0.12558082,88.764183,0.0011381119,-119.97725,785.12329,101.42893,0.26771134,56.172302
235007942.5,0.14488114,78.357483,0.0060408637,-178.01466,798.25751,94.613106,1.3866789,-59.348568
236007938,0.147394,74.642456,0.0017283102,-123.4151,799.59082,88.114243,0.68426043,115.70517
237007933.5,0.14989591,66.180214,0.0024435772,-113.98021,807.12067,81.28566,0.77146453,-77.22506
238007929,0.13917881,63.950954,0.0036337597,-159.15518,795.12622,74.762558,0.78965884,-2.8200788
239007924.5,0.13566898,60.432526,0.007852803,141.59576,791.88373,67.429131,0.95174956,19.604145
240007920,0.13843502,53.774151,0.004224624,62.093269,802.59082,61.180355,0.7080484,-160.16107
241007915.5,0.13118835,53.769547,0.0037272512,64.238617,795.29773,55.555721,0.3251915,-24.76247
242007911,0.13098279,34.512394,0.003474632,-76.55735,786.06165,46.328693,0.68340844,170.05869
243007906.5,0.12956338,34.892956,0.0023008191,33.392494,795.02606,41.041817,0.42913929,116.54472
244007902,0.12939502,28.422081,0.001873099,-104.33756,799.52405,34.477276,0.98696673,174.24274
245007897.5,0.13404913,24.836304,0.0048260242,-145.4493,797.31226,27.947474,0.81850654,98.0616
246007893,0.1391791,27.297346,0.0042433767,11.944842,812.86865,21.914968,1.1383194,-50.903576
247007888.5,0.13196769,12.669528,0.0022815831,-13.947103,803.57104,14.05943,0.42139739,-78.981926
248007884,0.13242403,5.1116061,0.0046674744,134.90062,811.1637,6.974647,0.24031885,70.022476
249007879.5,0.12540831,0.72172165,0.0056109079,-108.3231,798.44897,1.402034,1.2181591,74.230286
250007875,0.12926282,-3.76385,0.0040162788,-171.48679,807.68481,-5.7679524,0.20985955,-66.374901
251007870.5,0.13271004,-8.9585657,0.0049663838,44.359173,807.6026,-12.92908,0.62868381,10.342259
252007866,0.13528205,-11.691121,0.0019355321,12.303992,810.75452,-19.21233,0.887339,63.935402
253007861.5,0.1182987,-17.074001,0.0043133446,-112.76606,807.86444,-25.553617,0.68798929,-128.56458
254007857,0.12858769,-25.359112,0.0021602756,174.5202,806.07062,-32.407452,0.38586801,164.55063
255007852.5,0.12282007,-21.431427,0.00045457928,-44.78989,824.33496,-39.026295,1.0395385,38.037113
256007848,0.12975037,-38.064991,0.0091510443,-144.66371,810.85333,-46.161079,1.1414695,130.81978
257007843.5,0.12502861,-40.799896,0.006786746,93.737137,810.04675,-52.676483,0.8189218,26.433342
258007839,0.13157159,-43.369587,0.0021165884,-124.86367,814.11908,-59.451046,0.57357895,82.581375
259007834.5,0.12995127,-52.961098,0.0033091011,-143.75217,809.71259,-66.092834,0.37074453,-91.620514
260007830,0.12691225,-54.217831,0.0037024037,-47.300774,808.35852,-72.954109,1.3239485,118.94694
261007825.5,0.11604425,-61.327824,0.0045896643,-138.10387,818.07806,-78.967018,0.92338872,-145.04541
262007821,0.13678142,-68.240005,0.0038143005,-95.159996,805.28552,-86.706772,0.39561012,30.239307
263007816.5,0.11547993,-68.358437,0.0053191166,-100.69071,819.38385,-92.681381,0.75939208,87.357689
264007812,0.11743847,-76.329582,0.0055176392,133.07474,815.04022,-99.781425,1.3006986,158.38568
265007807.5,0.12542665,-77.136948,0.0038175755,55.752182,820.28906,-107.16992,0.38281494,34.51437
266007803,0.11611791,-89.917847,0.0024858366,40.599155,809.16876,-112.46231,0.47660485,55.28521
267007798.5,0.12892722,-93.973618,0.0028361725,123.97543,811.34363,-120.34852,0.29494432,-145.86888
