!CSV A.01.01
!Keysight Technologies,P5024A,MY58100101,A.13.90.09
!Date: Friday, January 24, 2020 13:47:41
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(MAG),S11(DEG),S12(MAG),S12(DEG),S21(MAG),S21(DEG),S22(MAG),S22(DEG)
134375000,0.13306038,-66.325035,0.0013536664,72.50193,74.122093,84.731049,0.086165369,144.58522
135370000,0.12965943,-76.799248,0.0023607041,-22.835157,73.302162,76.98777,0.038914453,141.83243
136365000,0.13294852,-80.532135,0.0051237564,106.31284,73.878395,69.106209,0.050178085,-52.140583
137360000,0.12837103,-87.097389,0.0036852518,34.523117,73.916161,61.664738,0.0363435,-8.4936781
138355000,0.13805692,-93.360863,0.0027119115,66.023834,74.031296,53.969921,0.01762077,86.366638
139350000,0.12399771,-97.946281,0.0013864691,54.566368,74.082436,46.449322,0.056309819,-60.649376
140345000,0.13571443,-108.57308,0.0041847704,174.51563,74.288597,38.935574,0.038026843,-35.045155
141340000,0.12607509,-115.11856,0.0021040384,-43.669411,74.017319,31.675566,0.045828015,-112.09082
142335000,0.14244297,-120.21069,0.0055288835,30.885969,73.759132,22.919516,0.049446821,-167.75067
143330000,0.13681659,-120.8387,0.004177785,-170.04005,74.926773,15.639997,0.038775783,-164.48929
144325000,0.14832374,-129.46071,0.0023994844,34.253128,74.149185,7.7662315,0.077943191,-103.70335
145320000,0.13971059,-133.33716,0.0029703346,155.66211,74.741257,0.2953648,0.080945745,-64.825104
146315000,0.13615493,-139.25105,0.0025050989,93.148079,75.540527,-6.858326,0.10272313,17.196793
147310000,0.13089442,-145.58636,0.0031304355,-63.832012,75.460159,-14.710405,0.014803047,-77.029747
148305000,0.1454661,-149.14136,0.00038571042,-74.977165,74.948708,-22.060377,0.075003415,69.991371
149300000,0.14285338,-156.63618,0.0018364467,-77.850273,74.959114,-29.13489,0.10737034,85.545227
150295000,0.1414721,-159.90425,0.0041143652,170.21696,75.351814,-37.002357,0.02978334,-118.26601
151290000,0.14126615,-164.16844,0.0045388546,-93.733459,75.121017,-44.802067,0.059715938,-95.771545
152285000,0.13504393,-174.95872,0.0014182506,57.769207,75.8228,-51.760128,0.07516481,-35.246258
153280000,0.13806997,-177.06859,0.0018313008,96.88723,76.279053,-59.24041,0.068986125,-165.10161
154275000,0.13678329,174.67149,0.0016832511,31.065067,76.144974,-66.322876,0.029533751,128.11014
155270000,0.14590374,168.61282,0.0022047842,-140.98538,76.057648,-73.725105,0.039371729,75.280678
156265000,0.13869509,162.26321,0.001641342,-156.35919,76.554749,-80.566368,0.073863305,-58.262852
157260000,0.14038117,154.7776,0.001789336,-127.44771,76.750771,-88.211319,0.072832644,-120.33182
158255000,0.14480673,153.34155,0.004933699,-43.919193,75.903305,-95.39241,0.060943823,-97.179657
159250000,0.14566877,143.80022,0.0016363115,-170.39449,77.326965,-102.77983,0.11420865,90.126717
160245000,0.14630775,143.12704,0.0020170298,38.627708,76.403549,-109.80896,0.032499604,18.571711
161240000,0.14605829,133.93282,0.0029848379,164.74042,76.266449,-117.20209,0.087210827,-58.09782
162235000,0.15207167,128.20314,0.0034168593,39.640949,76.268753,-124.15362,0.069570497,-22.669252
163230000,0.13674027,122.31693,0.003643089,85.741859,76.383041,-131.73894,0.078863397,112.08047
164225000,0.12925269,118.89848,0.0028768023,118.23709,76.493797,-139.40762,0.047147859,-96.938194
165220000,0.14277144,105.89556,0.0038867095,-31.854803,78.055641,-146.54172,0.067565635,-57.601875
166215000,0.13997871,105.23317,0.0039881873,128.36703,76.959068,-153.40352,0.051168509,-107.36745
167210000,0.1346328,101.35216,0.00043954316,-111.15813,76.855782,-161.05515,0.099168368,-169.61369
168205000,0.1321782,94.311157,0.00033409602,-160.76224,76.625862,-168.22311,0.063103288,55.891369
169200000,0.1413462,93.398895,0.0031069438,-95.026337,76.665886,-174.31805,0.08809568,57.687874
170195000,0.142129,83.827553,0.0029520714,161.01465,77.576454,178.04323,0.10862545,150.66466
171190000,0.13752513,74.671539,0.0013495038,-122.19177,77.149132,170.36743,0.047234528,-69.839264
172185000,0.14657356,68.092041,0.0023652606,-107.41859,77.722488,163.00449,0.056895196,57.980808
173180000,0.13888313,64.899696,0.0025950088,71.869438,77.302666,156.459,0.1143269,-112.87275
174175000,0.13262028,58.830273,0.0042832079,152.96558,76.662582,148.91072,0.11459628,-158.13116
175170000,0.13829695,54.548893,0.0023699696,115.9146,77.284439,142.44691,0.057611037,-25.785919
176165000,0.14305373,47.896267,0.0019772837,155.79625,77.191147,135.17096,0.050440472,-25.658907
177160000,0.13292348,48.670689,0.005732086,168.8338,77.022507,128.62903,0.083574332,136.70839
178155000,0.14946088,33.046322,0.001326229,-65.116089,77.807251,120.64597,0.015758367,33.415863
179150000,0.13939404,31.407103,0.0017856059,-148.46477,77.549294,114.0425,0.067776844,112.32825
180145000,0.14077789,28.544783,0.0018257196,166.0696,77.3172,107.44518,0.10946614,112.52238
181140000,0.13922985,17.425171,0.002372409,117.20093,77.766228,100.11925,0.095764123,-136.05809
182135000,0.15175208,14.249309,0.0043613734,72.072289,78.798012,93.023552,0.064669974,155.63356
183130000,0.14153914,11.845057,0.0079602515,4.1415477,77.591019,86.124336,0.075607881,170.80829
184125000,0.14356329,-1.7752393,0.0045903632,20.574196,77.714699,78.9021,0.025759259,47.163525
185120000,0.12808068,-0.42361864,0.0041907518,-12.183018,76.712341,72.624908,0.095762968,69.690125
186115000,0.14874522,-8.5887451,0.0021937566,-130.68883,77.857246,65.169762,0.095379725,-50.44146
187110000,0.1387956,-14.379232,0.0030335819,-13.465526,77.760712,58.357426,0.019481029,33.146141
188105000,0.15406556,-16.507118,0.00046532869,-155.07855,79.444885,51.482929,0.028173493,126.37474
189100000,0.14051539,-27.320869,0.0046984996,154.63231,77.337646,44.405903,0.025092816,-78.217567
190095000,0.14507058,-29.129339,0.0057141469,48.511608,78.193863,37.667458,0.076340385,124.25156
191090000,0.14030997,-34.897064,0.0014332044,28.048552,77.93689,30.33466,0.04932614,93.502762
192085000,0.14096217,-41.619015,0.0058038854,10.150475,78.034851,23.615591,0.090791412,78.622986
193080000,0.15597142,-50.316933,0.0018320329,-56.129944,78.250183,15.854044,0.045407195,114.62785
194075000,0.15215105,-53.529877,0.0013247625,-74.614006,78.191116,9.0100269,0.073376372,17.380098
195070000,0.14759196,-60.93087,0.0004100615,-108.11823,78.695168,2.9487929,0.031420626,-32.389572
196065000,0.14531508,-62.928452,0.004370064,-141.27362,79.013054,-3.8879669,0.06988623,120.95008
197060000,0.14495558,-68.947006,0.0031350702,100.08788,78.641319,-11.321943,0.059277274,-112.67789
198055000,0.14483845,-75.277023,0.004959364,-9.4505072,79.083389,-17.927114,0.073506445,-135.01892
199050000,0.15174022,-77.019119,0.0053671864,70.666206,79.502876,-25.653999,0.14026175,-118.81152
200045000,0.1458105,-84.780724,0.0019477919,174.63478,79.083267,-32.388851,0.061728649,-41.061481
201040000,0.14513764,-93.159508,0.0028969429,155.62158,78.234322,-39.336769,0.047961179,51.245251
202035000,0.14717649,-97.039406,0.0015765192,82.024025,78.861061,-45.967003,0.071890034,54.197651
203030000,0.14516969,-105.39645,0.0034540761,151.91788,78.93708,-52.234798,0.1120962,93.178307
204025000,0.15255485,-106.87796,0.0016200037,118.62926,78.66523,-59.833652,0.029543271,-53.84885
205020000,0.14964046,-114.23695,0.0021926335,-21.34466,78.690285,-66.328308,0.089265965,-100.91692
206015000,0.15270172,-120.08537,0.0012317067,43.368092,77.914627,-73.321129,0.1103806,-167.93524
207010000,0.14622499,-128.18307,0.0038130202,-158.18585,79.183235,-79.990685,0.054408465,-77.476234
208005000,0.14243929,-128.80804,0.00091889215,24.118563,79.182487,-87.172867,0.11447423,-114.46155
209000000,0.15086325,-137.16455,0.0010878606,-2.2585485,79.08812,-93.204575,0.084723428,129.88707
209995000,0.14094594,-145.03192,0.0016806719,-133.88817,78.849045,-100.24296,0.12624866,-116.16409
210990000,0.14252241,-151.64392,0.0012754366,67.055794,79.21228,-107.2029,0.12190163,-66.471146
211985000,0.15173806,-155.22711,0.0011217279,178.315,78.435211,-113.80188,0.084356323,17.857744
212980000,0.14611425,-163.44844,0.00081012317,129.9222,79.123451,-120.18512,0.029808812,85.393837
213975000,0.13915692,-162.17534,0.0036397283,107.8132,79.014687,-128.33655,0.062203292,-147.62581
214970000,0.13712852,-167.26765,0.0016184554,-92.629707,79.932144,-134.90059,0.027276406,-78.217209
215965000,0.13664483,-174.4897,0.0049431627,-48.837055,79.153732,-141.42133,0.090903923,-144.05394
216960000,0.13984296,178.17064,0.0020193083,-175.40009,80.656158,-148.57407,0.078270838,8.4450827
217955000,0.14311841,174.43605,0.0012656021,102.93092,78.693466,-154.8763,0.019887898,128.56026
218950000,0.1405918,166.37753,0.0020300657,170.04309,79.584213,-162.06296,0.078270279,176.01834
219945000,0.13841866,163.3371,0.0013313176,-131.07735,79.237831,-168.14514,0.091540769,100.24368
220940000,0.13450022,156.44144,0.00043908716,-64.453064,79.66539,-175.05498,0.013017248,111.27447
221935000,0.14396854,150.6122,0.0036296165,-161.71744,80.086334,178.7271,0.08880841,-14.591068
222930000,0.14148466,144.9034,0.00088975293,-169.09282,79.022865,171.72775,0.033696037,-38.508965
223925000,0.13720053,139.18083,0.0042909267,-120.29287,79.53289,164.60764,0.086358748,143.89122
224920000,0.12586908,134.56065,0.0066573047,160.1875,79.548027,157.22404,0.043602686,-99.459389
225915000,0.14469029,125.7215,0.0033758085,127.12751,80.082573,151.32761,0.024996739,-152.05754
226910000,0.13859451,121.65821,0.002686607,-175.36754,80.066933,144.37192,0.054534432,48.043362
227905000,0.13644075,119.43436,0.0021416433,-14.079869,79.334824,137.66191,0.049916562,-138.96568
228900000,0.14838427,111.32515,0.0015817403,97.366295,79.842682,131.30957,0.13784161,-69.450012
229895000,0.13883185,105.48306,0.0054284274,-66.067513,79.954216,124.21545,0.078157105,1.9607158
230890000,0.14300607,101.00328,0.0016324189,-161.9641,80.09079,117.5688,0.05450109,-59.014065
231885000,0.13603376,94.406052,0.000684064,22.415833,79.379951,110.34969,0.070797913,100.74955
232880000,0.13804202,94.991646,0.004245752,-125.44794,78.86348,104.52882,0.059880123,-63.100376
233875000,0.13084415,87.889725,0.0018924919,-86.010979,79.184204,97.156769,0.064390361,85.260986
234870000,0.13188082,81.749771,0.0044207331,114.40435,79.660873,90.596886,0.077940002,-21.719433
235865000,0.14624532,77.179276,0.0073574162,164.15752,80.231346,84.511124,0.046097543,100.7665
236860000,0.12073784,66.967232,0.0013740911,-74.126297,79.06366,76.992981,0.065878667,-99.700706
237855000,0.12876508,60.969097,0.0033238507,128.68105,79.47731,70.117226,0.051108804,84.583305
238850000,0.13449675,58.0042,0.0054123159,-73.566177,80.310379,63.693794,0.044507254,58.181084
239845000,0.12866774,49.205986,0.0020146198,156.33879,79.587914,56.775967,0.10978545,-155.8849
240840000,0.12049025,45.080276,0.00048301154,-91.847321,78.860687,50.166832,0.067499541,-168.26778
241835000,0.1275949,36.725155,0.00083882175,120.02474,78.984924,43.263184,0.063603625,-169.32324
242830000,0.13379072,34.638355,0.0052572866,155.02364,79.965431,36.892242,0.072819002,151.80199
243825000,0.12191113,31.783384,0.0014197923,1.7857752,79.474281,30.446184,0.076191612,179.36378
244820000,0.13903499,29.500786,0.0030613435,124.97185,81.028824,23.956337,0.0095764557,-119.92562
245815000,0.12537608,17.908562,9.1949842e-005,136.70271,79.623573,17.059162,0.022011004,119.86842
246810000,0.13293302,12.465862,0.0037415421,4.7492523,79.853073,10.232274,0.017491089,42.449745
247805000,0.12826134,10.183556,0.0059660049,-83.252708,80.084648,4.0953636,0.035372131,-178.16768
248800000,0.1340698,4.6717978,0.0020657566,-54.879753,80.154381,-2.8528061,0.074819669,-18.871901
249795000,0.12159757,-2.5347228,0.0030471887,-169.41319,79.72464,-9.3771467,0.029166594,-38.709469
250790000,0.12789938,-8.5154743,0.0042386879,76.715919,80.281387,-16.262304,0.018877102,154.04971
251785000,0.12762287,-14.989771,0.0013731559,176.91411,79.996605,-22.992741,0.034421239,-113.047
252780000,0.13126802,-18.656893,0.00073663524,-148.2341,80.333183,-29.59366,0.055010315,-69.62532
253775000,0.13373125,-25.43977,0.0022339106,93.870705,79.928886,-36.183731,0.098457627,-154.30632
254770000,0.12413149,-32.48391,0.0077156895,2.7913108,79.597595,-42.664829,0.087253459,-147.68384
255765000,0.12698266,-36.974232,0.00058357749,131.10327,79.903801,-49.42207,0.034882508,-137.93591
256760000,0.13755082,-41.885315,0.0029757682,-59.982613,80.182037,-56.712238,0.10183823,99.662041
257755000,0.12622941,-45.431137,0.0043532941,-26.099566,80.193123,-62.66325,0.096667945,-26.584463
258750000,0.12558278,-52.098175,0.0029981458,-13.094712,80.425865,-69.224945,0.10389415,177.14339
259745000,0.12301026,-57.134666,0.0068399794,82.691948,80.66787,-76.048073,0.1024707,12.355954
260740000,0.13248038,-61.809074,0.0022298228,143.38408,80.976097,-83.068062,0.051610488,122.42325
261735000,0.11567944,-64.518066,0.0040707621,14.146855,80.816521,-88.775314,0.017220974,29.888662
262730000,0.12852924,-71.899734,0.0003467249,9.9814978,80.218681,-95.907646,0.066331841,11.286954
263725000,0.11572547,-80.918015,0.0027284378,-17.736309,80.60601,-102.01746,0.08528892,120.7613
264720000,0.12430441,-86.221992,0.0017320993,-14.354669,80.03968,-109.10165,0.10476302,126.75643
265715000,0.12585543,-90.411247,0.0012528069,81.970985,80.439423,-115.27902,0.076968037,72.604355
266710000,0.13694845,-95.688423,0.0038697491,126.64278,79.770676,-122.7768,0.060595665,-49.680931
267705000,0.1206765,-99.905113,0.0043535186,43.644058,80.558876,-128.67348,0.11643704,78.211845
268700000,0.11945041,-107.77721,0.0040176334,89.603447,81.568802,-135.50526,0.1051852,120.14744
269695000,0.12044665,-107.87676,0.0032328614,-135.92172,81.267174,-142.62833,0.064032927,102.03546
270690000,0.12408826,-114.03295,0.0033913602,-170.98926,80.191063,-148.59215,0.0098531144,-122.19528
271685000,0.11758681,-120.27113,0.0035498703,-168.27191,80.920242,-156.06076,0.065698281,-123.83649
272680000,0.12212149,-121.52254,0.0016731368,11.545214,81.083916,-162.29152,0.10980871,12.032569
273675000,0.1177681,-128.37706,0.0057244599,-31.758577,81.109962,-169.10213,0.093823247,47.38393
274670000,0.11871099,-132.23476,0.0029307057,-167.97098,81.162598,-175.82463,0.042712756,57.163914
275665000,0.12470917,-139.2148,0.0039255586,-24.321419,80.295616,177.95276,0.025956115,60.982574
276660000,0.11378739,-147.36455,0.0041323714,169.46164,81.289131,171.26624,0.043550294,-152.2368
277655000,0.11876336,-151.03065,0.0052655418,-84.757408,80.736992,164.79073,0.095599107,65.453362
278650000,0.11036769,-154.23912,0.0029988093,24.225082,81.325439,157.70596,0.061690398,148.23367
279645000,0.11869124,-163.33195,0.0015122471,-160.60057,80.814034,151.72054,0.024919808,-102.95853
