!CSV A.01.01
!Keysight Technologies,P5024A,MY58100101,A.13.90.09
!Date: Friday, January 24, 2020 14:01:12
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG),S12(DB),S12(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG)
58755000,-13.439144,178.56369,-54.567173,-147.63553,-45.467766,-49.495743,-8.9782391,131.54161
59750000,-13.485279,162.84366,-54.83218,-72.472473,-59.263451,-127.06073,-8.3367119,124.15413
60745000,-13.231552,147.23155,-48.785706,20.602875,-48.986927,88.913528,-8.5107746,116.05755
61740000,-13.509806,134.34814,-61.015854,108.62171,-39.68697,142.9095,-8.1275043,111.15493
62735000,-13.777344,118.73949,-48.595947,44.533112,-60.637058,-178.95598,-8.1869965,104.62982
63730000,-13.249954,103.54955,-48.840763,-130.48465,-59.421925,61.008144,-7.882061,96.741302
64725000,-13.280144,87.714882,-58.145416,36.057117,-45.311161,57.9011,-7.829258,88.387154
65720000,-12.503634,75.114243,-47.166695,-69.880974,-46.534519,86.00563,-8.1124773,81.045448
66715000,-12.221471,62.165733,-60.575329,-121.51782,-36.758961,45.277252,-7.7648783,74.047813
67710000,-12.172455,46.903748,-47.828785,154.34743,-59.684986,133.61192,-7.7916927,68.990509
68705000,-12.141444,32.583469,-49.722504,123.97939,-45.443504,45.314842,-7.9087839,62.155643
69700000,-11.364216,21.690329,-56.978405,178.54425,-44.687279,107.66025,-7.8788652,52.739143
70695000,-11.253159,8.2906761,-44.204803,111.99049,-53.512264,37.808018,-7.7414379,48.100391
71690000,-10.958871,-1.9577403,-49.382,29.118187,-40.596916,47.818962,-7.8655257,40.813812
72685000,-11.050558,-14.003931,-56.174416,-15.668528,-39.097076,176.46805,-7.4490647,35.64312
73680000,-10.211782,-26.653023,-52.97282,96.715286,-38.776768,62.351383,-7.1749578,26.968424
74675000,-10.392427,-36.906696,-47.453148,-45.59549,-54.390339,99.141228,-7.3635783,19.83853
75670000,-10.120501,-48.187874,-49.757992,33.403885,-40.449402,26.344322,-7.3204165,13.399616
76665000,-9.8052664,-58.556423,-46.664078,-103.05882,-50.636765,-37.998264,-7.3845148,7.9243259
77660000,-9.8712006,-69.163727,-66.065422,18.369387,-40.534626,-55.133194,-7.0620556,1.670143
78655000,-9.4595432,-78.692841,-53.676128,72.3237,-45.529808,55.092484,-7.3399758,-7.2029867
79650000,-9.5043097,-89.824318,-55.320881,-105.36516,-48.126472,89.659637,-7.0562754,-12.914095
80645000,-9.4370098,-99.215775,-47.911594,-78.067734,-40.790089,-119.97282,-7.1324668,-21.465517
81640000,-9.4109669,-110.58551,-50.415554,-100.09401,-43.832497,-73.058601,-7.0322509,-26.462557
82635000,-9.4156761,-118.40581,-50.83622,71.605064,-42.309574,46.489456,-6.7996669,-34.895378
83630000,-9.5396204,-127.47242,-54.345387,-15.930532,-52.539177,158.08257,-6.7739539,-41.039307
84625000,-9.574398,-137.5006,-62.529373,16.783609,-41.354744,-112.53624,-6.7136464,-46.903622
85620000,-9.7309189,-146.23109,-51.192749,-107.25533,-50.887299,-62.813557,-6.4947171,-53.250961
86615000,-9.5015078,-155.19757,-46.783054,142.2561,-51.979404,-44.898026,-6.7410836,-58.922985
87610000,-9.788064,-164.24707,-50.041634,-44.707619,-37.176701,-176.81758,-6.7725883,-65.15834
88605000,-9.8459911,-172.10924,-54.976048,33.196964,-46.486149,-113.70311,-6.6431289,-73.815918
89600000,-10.089978,-179.53093,-47.447872,-20.938713,-38.625916,126.9518,-6.427567,-80.520462
90595000,-10.19901,171.11742,-58.7169,-125.54016,-42.256248,112.52679,-6.5168777,-86.015404
91590000,-10.221902,164.08331,-46.718166,26.670689,-36.241371,129.51419,-6.3886504,-92.848747
92585000,-10.409397,155.88968,-58.688671,-60.527176,-53.211071,-40.846924,-6.5273662,-100.47546
93580000,-10.672649,148.72989,-54.989086,137.18985,-47.200577,167.98381,-6.4007645,-107.16854
94575000,-10.785927,140.06998,-47.181606,-17.253136,-46.919399,101.71391,-6.1567683,-113.21311
95570000,-10.898952,133.44278,-55.107819,-71.074944,-46.447193,-115.08215,-6.2773495,-119.00603
96565000,-11.486,126.68363,-61.575253,-37.06802,-52.227821,-151.54633,-6.1787257,-125.42647
97560000,-11.201417,118.27843,-60.883595,-151.81575,-48.580692,-64.068489,-6.0534129,-134.39084
98555000,-11.437401,110.92199,-45.997734,156.95261,-34.928173,159.28368,-6.0674801,-140.42899
99550000,-11.66838,104.95634,-49.11594,-108.58614,-39.19949,154.18375,-6.2580495,-146.53265
100545000,-12.119296,97.765312,-56.335842,-94.719032,-42.914352,40.937061,-5.9907856,-153.61961
101540000,-12.137706,90.71772,-45.747795,31.7519,-46.278759,-170.78232,-6.1997352,-160.74837
102535000,-12.213914,84.434814,-54.22226,-30.648216,-35.640152,146.07787,-5.9880786,-165.08551
103530000,-12.464015,77.464714,-49.982929,137.29102,-43.27713,168.25969,-6.0732169,-175.27284
104525000,-12.853111,70.25943,-51.46553,-175.91682,-45.363873,26.658245,-5.7302651,-179.91283
105520000,-12.798603,63.516197,-53.045898,-23.876442,-37.8242,-73.713089,-5.8499298,172.33426
106515000,-13.00595,55.892914,-53.982029,-34.245159,-40.736393,-77.641792,-5.8570452,167.1853
107510000,-13.073256,52.765697,-56.196957,-113.01871,-35.244747,-26.567341,-5.5135818,158.74789
108505000,-13.287794,43.595787,-50.873512,-121.77028,-38.713039,-78.599533,-5.708909,150.98579
109500000,-14.190196,36.977795,-62.955124,-69.745163,-48.631603,128.97276,-5.4842463,144.8378
110495000,-13.837235,32.888092,-58.66264,75.424858,-40.843472,-83.854073,-5.5964365,137.13074
111490000,-14.193339,26.460949,-57.478813,160.62012,-47.579437,-157.56705,-5.6877604,129.17795
112485000,-13.986679,19.911736,-48.171288,-2.3356347,-40.497337,-137.91263,-5.2582064,120.203
113480000,-14.959162,13.754093,-64.837341,-91.849861,-43.531624,-16.229139,-5.4952817,113.85922
114475000,-14.457704,5.6838899,-48.715229,51.889267,-33.643013,85.329399,-5.4569087,106.37321
115470000,-14.704939,0.26013595,-55.124344,175.60965,-39.906799,49.063972,-5.0962071,100.21822
116465000,-14.917835,-6.0263438,-49.713055,-35.365307,-45.757191,52.666397,-5.4525185,89.883743
117460000,-15.414268,-11.718494,-57.634686,-94.325966,-42.275845,-37.628986,-5.2088747,79.953468
118455000,-15.525475,-16.791796,-48.74334,38.669704,-37.408298,23.625006,-5.4372578,71.994125
119450000,-14.956048,-25.378029,-50.806046,166.73846,-43.562885,38.709221,-5.5846491,63.527103
120445000,-15.58453,-29.638578,-51.217255,80.93277,-46.282509,-42.507057,-6.056622,52.663174
121440000,-15.863844,-35.945286,-59.175457,-88.269547,-37.550865,-132.6891,-6.4289217,45.170078
122435000,-15.495609,-38.397171,-50.862411,-139.01967,-52.874279,-106.3175,-7.2977319,34.418442
123430000,-15.732404,-48.213425,-47.195904,20.917423,-41.076916,139.9666,-7.6551294,25.615454
124425000,-16.129454,-50.687508,-65.506538,-39.750011,-27.730112,-150.88652,-8.4164515,19.97768
125420000,-16.790213,-56.457844,-49.375797,72.499329,-28.778324,148.22374,-9.1302662,12.788887
126415000,-16.425415,-61.40778,-54.675751,-35.679401,-34.968128,96.204216,-10.139726,3.9304419
127410000,-16.698441,-66.49263,-48.291531,31.392483,-28.574142,130.77289,-10.923886,2.8667712
128405000,-16.973314,-73.807442,-48.66486,-84.839691,-38.394558,126.55266,-12.084772,1.0121914
129400000,-16.684324,-72.131752,-48.871273,-12.957922,-38.090126,34.393288,-12.1988,1.0840842
130395000,-16.832603,-81.867073,-52.442417,2.2126694,-32.499352,10.278899,-12.082645,-2.2330732
131390000,-16.874445,-89.119652,-52.378548,-118.75679,-34.722137,-27.844725,-12.603368,-5.2519288
132385000,-17.049288,-91.581207,-47.359894,70.050781,-30.632315,-2.0869262,-13.260699,-7.9740949
133380000,-17.083355,-96.841217,-42.591785,124.65612,-34.900284,-135.27518,-11.804758,-12.156836
134375000,-17.216333,-100.66587,-56.422684,116.12535,-37.775272,-46.023891,-12.489877,-16.857502
135370000,-17.484358,-111.46553,-50.882145,13.660245,-31.473999,-168.06429,-11.509848,-27.685205
136365000,-18.171459,-110.91334,-49.807663,-41.895901,-37.036423,79.32589,-11.78386,-25.833866
137360000,-17.59935,-118.28973,-50.67181,6.144527,-50.71022,137.53319,-12.203455,-34.313774
138355000,-18.173328,-122.5881,-49.203983,172.7885,-33.190483,105.74103,-11.89428,-39.409752
139350000,-17.479984,-127.31649,-48.421341,66.321571,-32.035648,58.676994,-12.092648,-47.069016
140345000,-17.230919,-135.40521,-59.183346,106.605,-37.423931,-1.5157673,-12.529402,-53.104668
141340000,-17.786726,-141.87628,-47.220451,111.80782,-42.444893,-111.29722,-12.525963,-57.193348
142335000,-17.309002,-143.22021,-48.521278,42.374996,-33.500561,-43.436691,-12.77432,-59.435059
143330000,-17.856562,-147.94179,-50.523407,162.92511,-29.572727,-73.766365,-12.541862,-64.229401
144325000,-17.62645,-153.47664,-55.883251,-150.9454,-32.849831,-117.02296,-12.87572,-71.72863
145320000,-18.19136,-159.31664,-55.185535,40.116825,-38.922215,-49.179726,-13.798979,-89.06105
146315000,-18.261471,-161.34499,-49.205379,174.60242,-35.733776,-108.39533,-13.590166,-95.084419
147310000,-17.529335,-168.42804,-56.884869,-29.910707,-31.268873,158.92104,-14.035979,-94.734856
148305000,-17.802132,-170.82155,-57.105015,-83.415268,-34.046997,175.58743,-15.004679,-96.999878
149300000,-18.14422,-178.24738,-58.752911,-149.4632,-41.445313,78.115448,-14.277296,-103.02856
150295000,-17.865595,179.70854,-58.218983,92.424171,-31.235069,105.50274,-13.828222,-109.203
151290000,-17.497242,172.3383,-49.624901,102.82388,-45.110722,132.28033,-15.600611,-116.31646
152285000,-17.457472,167.70056,-45.553051,-86.651711,-35.002899,47.449905,-15.282374,-117.98814
153280000,-18.056767,166.6873,-56.189728,24.261951,-37.800632,77.921486,-15.888527,-129.50645
154275000,-18.501583,156.3822,-49.193474,-175.53036,-28.82934,-0.83217102,-17.259499,-119.00938
155270000,-18.307833,151.68237,-48.224689,-148.68962,-32.947361,-23.571655,-15.911315,-130.15883
156265000,-18.067839,146.98276,-58.249397,116.26332,-28.15827,-100.15644,-15.467941,-134.52699
157260000,-17.98423,139.36879,-59.434879,42.32629,-42.886074,117.52239,-16.285593,-133.40228
158255000,-18.492722,134.46523,-55.748928,-91.672256,-34.271156,-132.33981,-17.466879,-133.23932
159250000,-18.326902,128.07703,-52.711018,-118.17678,-41.135475,-137.5649,-16.61574,-150.0925
160245000,-18.282219,128.33052,-49.23045,-1.6696906,-40.841579,95.269867,-18.549694,-142.74274
161240000,-18.414881,117.92678,-49.515194,136.14023,-33.239052,116.5851,-17.773249,-153.06786
162235000,-17.964983,115.94954,-58.328011,54.02634,-31.052275,108.5428,-16.566353,-154.96864
163230000,-18.603195,114.13231,-50.530418,-137.51834,-35.016273,55.361721,-17.479588,-145.59557
164225000,-18.735895,108.88782,-51.089516,162.60367,-36.698326,42.458454,-17.026243,-157.76341
165220000,-17.695257,106.21445,-49.527344,-20.422039,-34.000687,-38.206329,-16.918657,-154.99261
166215000,-18.065779,94.819611,-47.075165,86.960114,-31.945065,-93.222321,-16.225391,-156.85144
167210000,-17.8069,95.34037,-50.294239,71.921181,-35.91198,-26.876469,-16.533392,-171.4063
168205000,-18.074697,83.352737,-51.963596,-23.10461,-32.222473,-97.528252,-16.077871,-168.15048
169200000,-18.229235,78.522285,-53.053047,10.740726,-34.26099,31.954559,-15.008951,178.07423
170195000,-17.51746,77.017471,-46.505383,92.085419,-45.202682,-82.414978,-15.5084,178.7281
171190000,-18.527603,71.282539,-66.370514,87.375816,-33.596378,-156.34683,-15.489242,171.6721
172185000,-18.286486,66.957985,-46.866161,-140.0759,-27.600138,179.54665,-15.177878,177.54353
173180000,-17.38464,59.21199,-47.354927,-82.816185,-37.706348,123.01501,-14.319756,170.17436
174175000,-18.609732,53.975037,-49.924679,-81.039375,-41.340801,-167.20676,-14.372725,164.13559
175170000,-18.256672,50.164177,-47.113544,53.916607,-33.06488,126.25113,-14.902693,156.52383
176165000,-17.969837,43.361496,-49.424202,-172.78639,-31.417027,95.783379,-13.846749,154.71832
177160000,-18.698929,41.159897,-51.409054,99.741135,-30.628603,50.03894,-14.254148,149.81184
178155000,-18.343409,35.133469,-52.647076,-115.9944,-33.710167,62.21851,-14.015529,147.20763
179150000,-17.967321,22.696247,-45.307575,103.52465,-34.433468,-69.589806,-13.691891,133.99675
180145000,-17.778612,20.881199,-59.59166,175.22081,-33.387737,-67.993942,-12.831743,133.45
181140000,-18.13835,17.899261,-60.934673,88.004059,-31.842611,-99.025322,-13.443475,128.43779
182135000,-17.914484,10.16689,-46.045975,-103.53484,-33.886848,-146.50766,-13.300232,115.51444
183130000,-17.805901,8.7178583,-45.648453,-76.770172,-38.522667,-142.84846,-12.138732,115.33968
184125000,-18.08779,-0.040395334,-61.951195,37.954247,-47.995716,-171.68393,-13.029099,105.13098
185120000,-17.713753,-5.8531613,-52.283669,-17.131466,-29.608646,-139.93715,-12.342286,103.01109
186115000,-17.571878,-12.213712,-46.901627,163.31601,-40.5373,-142.31029,-12.58501,100.70339
187110000,-17.193739,-13.024862,-57.716217,-106.35801,-31.63666,136.19724,-12.856205,91.579353
188105000,-17.049431,-22.632105,-64.25,-43.431816,-38.767616,71.949791,-11.919313,81.615028
189100000,-17.393782,-23.830198,-46.788784,-1.4479811,-30.790178,81.020981,-12.391207,78.22538
190095000,-18.106407,-27.978121,-49.29147,-52.524403,-32.957691,-21.185034,-11.562481,73.895988
191090000,-17.468525,-34.387707,-70.453102,-53.716698,-28.111374,64.673683,-11.348006,71.950928
192085000,-17.643984,-41.781242,-57.194336,-157.96979,-36.931759,-40.072433,-11.512403,61.783787
193080000,-17.222519,-46.948025,-51.147606,-56.649426,-38.515705,-60.059036,-10.863061,63.600002
194075000,-17.759272,-54.578602,-76.013489,-138.71313,-49.329891,114.46452,-11.355795,55.352798
195070000,-17.818279,-58.130749,-47.825211,-26.609856,-37.72559,-162.55649,-12.103872,49.612396
196065000,-18.027157,-62.716171,-51.867516,-164.6602,-35.622272,-80.328499,-10.937693,38.574364
197060000,-18.003719,-65.58075,-46.565842,-99.946472,-35.162357,-171.57736,-11.065987,32.425083
198055000,-17.767103,-72.566673,-71.166801,-35.757412,-42.625999,152.31886,-11.319363,30.16024
199050000,-18.098892,-83.799522,-65.715736,21.193495,-44.421638,130.76634,-11.288589,25.22855
200045000,-17.148726,-87.372925,-62.207314,83.162498,-40.757118,154.49541,-11.512851,20.603666
201040000,-17.543247,-88.340004,-47.990917,-51.230602,-34.020313,97.67215,-10.572896,16.334005
202035000,-16.980059,-95.510208,-49.689987,-164.82022,-33.1791,98.883179,-10.903243,4.1214137
203030000,-17.363638,-101.77412,-51.332619,51.207829,-34.846439,8.4896669,-10.993529,2.5209832
204025000,-17.567575,-106.69776,-53.049767,-61.039257,-34.31028,14.004685,-11.230408,-2.3734007
205020000,-17.37245,-112.37654,-46.629501,-125.24857,-34.909691,-8.9161816,-11.077412,-10.594578
206015000,-17.22835,-118.15165,-52.039585,76.574669,-36.879833,-149.10034,-10.317521,-15.665739
207010000,-17.312571,-122.99216,-53.054909,-0.29235476,-38.510517,-54.518486,-10.97532,-20.237009
208005000,-17.352016,-132.29123,-54.682888,21.564281,-35.404964,-56.009651,-10.674303,-21.079723
209000000,-16.834558,-135.51172,-45.122719,151.76065,-34.561935,-155.44342,-10.735895,-31.547029
209995000,-17.164131,-139.26401,-51.328831,162.37352,-37.916801,-122.60976,-10.455387,-38.472351
210990000,-16.968262,-145.99522,-48.683739,-171.99652,-29.328373,-173.18181,-10.450657,-44.247562
211985000,-17.558838,-151.66638,-59.496284,124.04388,-35.146835,172.47789,-10.709116,-49.675495
212980000,-17.282663,-155.72688,-58.94389,-153.44952,-33.132267,168.61728,-10.46116,-55.790771
213975000,-16.645445,-159.33243,-55.001472,11.092768,-35.404819,89.505989,-10.915417,-62.442616
214970000,-17.075785,-164.70261,-58.683105,-151.05125,-29.900026,49.220177,-10.142994,-67.600769
215965000,-17.60795,-169.98077,-45.994049,-119.04015,-48.756226,-94.823189,-10.396514,-71.480721
216960000,-16.817108,-174.97408,-43.278126,41.133301,-35.210876,-100.25336,-10.049562,-84.587807
217955000,-17.018753,175.26231,-69.857834,-103.10896,-48.022587,-90.339241,-9.7014141,-84.874771
218950000,-17.498034,177.90576,-47.769402,120.09206,-56.069397,-98.162117,-9.5191364,-91.3134
219945000,-17.458977,168.50166,-47.944012,155.08459,-30.402317,-83.385445,-9.6863918,-100.05808
220940000,-16.976896,161.80461,-55.831619,-158.77063,-34.833721,-41.9566,-10.002707,-107.26273
221935000,-17.196623,157.19586,-49.51239,104.4895,-36.842957,-124.7533,-9.8582783,-108.20686
222930000,-17.698839,151.53603,-46.228153,120.79367,-32.880577,166.25362,-10.071626,-115.74347
223925000,-17.017824,146.92708,-44.356628,146.17001,-34.273438,102.70758,-9.4348993,-121.70414
224920000,-17.091766,139.12837,-57.610027,-113.13928,-30.939711,129.14139,-9.8825798,-129.01129
225915000,-17.368422,138.85522,-56.379116,-110.22522,-31.907764,66.996414,-9.9912453,-134.8539
226910000,-17.273741,127.19427,-63.84679,64.501999,-41.664497,25.635466,-9.9681549,-141.15224
227905000,-17.314056,122.80851,-49.218029,-127.09533,-28.690952,19.5424,-10.025774,-145.97627
228900000,-17.414621,119.68427,-54.393333,-77.206154,-30.392395,26.766462,-9.7169065,-149.26172
229895000,-17.19759,112.21496,-50.737888,44.739716,-30.305164,1.3705677,-9.9093676,-157.35349
230890000,-17.594648,114.2854,-45.03767,118.72951,-29.051907,3.5859957,-10.091681,-166.55191
231885000,-17.664974,102.44378,-49.090771,-17.156179,-37.293846,-7.7589679,-9.5611391,-167.14532
232880000,-17.205761,99.69014,-48.779709,112.21951,-36.827991,-89.148262,-9.6658449,-172.84157
233875000,-17.169674,92.67569,-44.455719,28.780231,-38.014256,-43.288052,-8.9153891,-178.50372
234870000,-17.440884,88.258842,-49.609756,-110.296,-29.20122,-118.28948,-9.2723579,169.88358
235865000,-17.252476,80.906258,-46.522881,167.88087,-40.876419,79.572159,-9.2387018,170.73438
236860000,-17.501495,72.688797,-53.742226,-89.646996,-37.739834,50.085793,-9.6396446,162.4855
237855000,-17.392895,67.502739,-50.272362,-80.620224,-57.247379,62.438297,-9.4044828,157.43217
238850000,-17.831539,67.846207,-46.616348,-150.78474,-36.547153,-130.93875,-9.2431726,148.00783
239845000,-17.658459,57.938637,-53.204952,-136.72252,-35.469994,135.60187,-9.591815,142.70903
240840000,-17.171301,53.135361,-57.123367,-32.618095,-39.725014,-14.795053,-10.070985,137.05476
241835000,-17.53932,50.255913,-50.12838,-129.1192,-64.432945,106.0576,-9.5908833,134.79195
242830000,-17.028973,42.264996,-52.177696,111.63757,-38.623482,-23.968084,-9.4827032,127.22257
243825000,-17.871519,40.541126,-49.702553,149.03621,-33.298763,-53.561737,-9.2210732,121.72116
244820000,-17.90099,34.57671,-45.189068,9.1496639,-38.421223,-109.70427,-9.7552643,113.51363
245815000,-17.35079,25.413471,-50.450508,-94.146431,-40.534264,166.54727,-9.1997061,108.45005
246810000,-17.097553,25.328205,-48.517605,52.971306,-38.600391,-67.893021,-8.9161549,104.49191
247805000,-18.117815,10.564749,-47.432518,48.043137,-37.976608,-165.05437,-9.5542698,101.00063
248800000,-17.117722,12.663507,-53.513771,-14.226367,-31.217566,-140.13037,-9.0220518,93.662544
249795000,-17.434305,4.7099605,-51.314087,123.28541,-37.164898,148.33934,-9.2170229,90.469131
250790000,-17.3957,-5.7961245,-44.53989,127.75715,-36.493843,71.021828,-9.5700235,79.832764
251785000,-17.293831,-8.4641418,-47.0891,31.460135,-34.236927,91.040543,-9.1592264,74.813545
252780000,-17.755772,-11.122763,-61.567165,73.673088,-38.878391,18.616348,-9.4474373,72.92424
253775000,-17.734041,-11.674755,-52.925369,-142.44908,-34.682182,106.75721,-8.9707336,67.553589
254770000,-17.908901,-26.004667,-56.105915,97.848587,-28.44903,69.503265,-9.3873358,59.118683
255765000,-17.159431,-26.309219,-45.348801,-120.88309,-42.898571,-4.5209346,-9.5407667,52.452038
256760000,-16.957079,-33.523014,-58.716419,-108.63931,-41.075142,2.865413,-9.5406742,49.1563
257755000,-16.557354,-35.24651,-54.074657,-15.556014,-40.435699,93.292831,-10.097494,42.667389
258750000,-17.402845,-41.6147,-49.263035,9.6979103,-31.732298,-46.567524,-9.0573797,37.02552
259745000,-17.668217,-48.868988,-61.242832,-145.27386,-37.52029,-132.9173,-8.9280758,28.542442
260740000,-17.663221,-51.443542,-45.937767,-21.892153,-37.085766,-158.32291,-9.1548967,26.260597
261735000,-17.277599,-58.705601,-49.147434,7.5830374,-31.603367,-179.90579,-9.3009567,23.589331
262730000,-17.172962,-65.041046,-46.349579,-173.23184,-34.845692,172.3643,-9.2608423,13.873962
263725000,-17.206846,-72.460335,-49.546558,83.361305,-31.967058,139.87561,-9.633234,6.5987153
264720000,-17.771946,-78.729843,-47.018166,-133.08487,-34.056599,134.85721,-9.0724459,2.8502035
265715000,-17.094398,-81.128807,-50.036633,-75.617661,-35.730591,77.672722,-10.074259,-3.9976401
266710000,-17.548534,-90.17466,-52.968288,-74.481819,-38.946251,61.446426,-9.5351238,-11.471045
267705000,-16.643085,-89.722244,-48.842575,-84.142662,-30.888567,88.270332,-9.8314629,-13.4714
268700000,-17.432899,-95.326088,-56.037075,-133.59837,-36.77319,27.340569,-9.6870241,-18.925491
269695000,-17.400724,-101.42004,-48.496658,90.719124,-36.649292,-29.805986,-9.7237625,-25.506496
270690000,-17.445438,-106.59509,-53.333153,27.325672,-33.39563,-75.053932,-9.6348495,-32.889812
271685000,-17.041668,-110.17648,-64.822403,-36.418243,-32.954361,-85.847694,-9.7841072,-35.071495
272680000,-17.805206,-115.95724,-56.539207,96.28714,-36.51844,167.34834,-9.6650953,-42.843769
273675000,-17.387794,-121.96785,-50.862602,108.26142,-37.122864,-68.042732,-9.6678839,-47.37117
274670000,-17.302248,-122.95614,-55.548416,77.49614,-41.293751,131.60739,-9.5139198,-52.501011
275665000,-17.414248,-132.82639,-54.118187,-78.431374,-37.503853,-2.4920764,-9.3099566,-63.339603
276660000,-17.912394,-136.23567,-61.526451,-174.33572,-35.779453,172.00345,-9.203392,-68.84623
