!CSV A.01.01
!Keysight Technologies,P5024A,MY58100101,A.13.90.09
!Date: Friday, January 24, 2020 13:57:14
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG),S12(DB),S12(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG)
44825000,-8.5599518,-4.0656877,-45.53764,16.095186,-20.865992,155.33907,-35.188175,179.2653
45820000,-8.9413214,-17.171581,-48.923412,137.36739,-17.759228,125.21259,-32.272236,-171.17313
46815000,-9.4195366,-29.127022,-43.785625,-25.964748,-19.010723,82.500458,-35.590485,131.37009
47810000,-9.8441191,-39.030708,-47.689819,-106.97811,-16.847248,36.731911,-31.828323,164.8244
48805000,-10.240541,-51.60944,-49.031471,43.837547,-17.042316,-0.12714666,-41.655087,-64.975945
49800000,-10.576505,-62.825134,-46.187344,-40.425194,-17.773857,-6.9515615,-29.750267,163.10107
50795000,-10.781528,-73.928864,-47.622334,-117.18296,-14.971372,-21.01918,-39.622742,-20.877598
51790000,-11.481671,-85.775131,-59.797562,-169.40691,-15.032679,-82.186531,-38.207294,86.624603
52785000,-11.503008,-101.31453,-61.49794,17.440601,-14.76499,-117.96499,-30.149439,114.97877
53780000,-11.874143,-110.49553,-50.795792,162.87454,-14.519155,-157.3159,-35.517609,162.26244
54775000,-12.173671,-126.56934,-51.563911,147.07347,-12.030547,176.85187,-33.791935,109.84348
55770000,-12.944899,-136.58034,-54.872005,-23.411364,-11.526046,134.31049,-53.327023,46.654305
56765000,-12.612039,-151.91393,-49.352814,84.270393,-11.911982,101.44373,-34.201126,94.40641
57760000,-12.836231,-164.75772,-57.504421,-15.632442,-11.618135,80.437805,-39.263371,19.380211
58755000,-13.161059,179.20398,-46.554981,-2.7028918,-10.722577,42.240715,-36.114079,89.178062
59750000,-13.796299,162.96318,-53.214508,-94.320229,-10.422855,11.261478,-32.232513,109.44331
60745000,-13.998113,148.35445,-52.103123,-18.888552,-9.3220263,-22.533323,-44.132141,-175.90694
61740000,-13.344456,131.27911,-51.954025,-33.912212,-9.3604155,-54.48996,-36.685871,32.895832
62735000,-13.601112,116.25061,-50.6604,61.051189,-8.7714233,-87.223625,-39.8018,79.788345
63730000,-13.401762,102.21882,-46.257324,151.13167,-8.3328409,-120.16415,-32.406551,68.704147
64725000,-12.845643,88.056572,-52.557106,104.6171,-9.1415043,-161.02907,-42.693577,-37.466919
65720000,-12.754305,75.730431,-49.190144,-10.384134,-9.7232828,164.52003,-30.857584,77.649261
66715000,-12.397138,62.973465,-45.615242,-106.52757,-8.361455,139.47681,-29.914856,31.028351
67710000,-12.454916,45.699989,-50.257416,132.06183,-9.653101,103.57582,-36.655903,51.786003
68705000,-11.590299,33.916794,-67.868477,78.274223,-10.314861,78.684631,-47.204563,105.31652
69700000,-11.178852,21.111336,-46.172264,63.012981,-10.466403,49.912781,-42.660278,74.453606
70695000,-11.005681,8.4187279,-46.8675,-149.03566,-10.826616,9.6254892,-32.621872,-6.875967
71690000,-11.001323,-3.0860837,-49.235332,-52.959579,-10.278098,-14.239959,-41.132492,-113.49509
72685000,-10.382683,-14.513287,-48.942703,160.68488,-10.423727,-49.412846,-36.390675,20.140974
73680000,-10.502659,-26.27883,-54.914207,-47.793537,-12.173023,-77.901863,-36.397766,-14.267525
74675000,-9.9399195,-37.633102,-60.765957,-133.80232,-12.36014,-97.951431,-33.925724,38.845222
75670000,-9.7852526,-48.711361,-51.731903,59.63316,-15.497252,-132.48808,-33.277939,45.62112
76665000,-9.67344,-60.021946,-49.013721,-47.321892,-17.823475,-166.41115,-39.683628,-47.70966
77660000,-9.4745874,-69.784332,-52.492565,-118.28825,-16.184473,-171.23363,-36.320328,9.4811916
78655000,-9.8737307,-78.674988,-63.615128,139.41246,-19.573458,178.45056,-31.788668,-14.001783
79650000,-9.4082146,-89.812286,-50.599682,94.514709,-18.403122,149.14093,-32.092789,-16.879362
80645000,-9.3113861,-99.220917,-60.763096,112.33429,-20.19795,168.15521,-34.3382,-37.231426
81640000,-9.597496,-108.81876,-51.194183,-136.61563,-14.060558,134.56566,-32.42326,-23.910961
82635000,-9.4337025,-119.8872,-57.973457,99.257454,-11.937724,111.717,-39.526646,-69.81144
83630000,-9.4731884,-127.83851,-61.266941,77.964394,-10.133319,85.152283,-32.676941,-101.92798
84625000,-9.6784019,-137.63364,-51.046154,37.227371,-8.5140438,68.970291,-35.294201,-84.705673
85620000,-9.6411381,-145.63734,-49.945766,145.34477,-6.1663828,36.999546,-30.79007,-84.502319
86615000,-9.5897007,-154.73976,-61.325958,142.34532,-5.5161405,4.820951,-31.210453,-72.165657
87610000,-9.9359379,-163.88661,-49.599834,76.449417,-4.4753366,-25.226395,-31.865328,-103.85593
88605000,-9.7869606,-171.53055,-49.50808,-155.91858,-4.0053525,-58.425983,-34.219501,-97.841316
89600000,-9.9261951,178.40041,-56.584755,95.632484,-2.9493799,-80.735031,-44.86108,-60.559307
90595000,-10.254306,172.34212,-50.20546,-159.22679,-2.0831399,-112.55988,-39.254902,-94.508041
91590000,-10.386175,163.35268,-49.265953,-166.39337,-1.0180264,-142.23248,-41.122585,-129.73993
92585000,-10.468595,155.32623,-44.742733,29.138762,0.27382004,-172.18571,-31.06867,-108.11718
93580000,-10.782518,147.6573,-49.661301,-130.74191,0.38218611,159.79352,-37.864254,-120.22166
94575000,-10.918063,138.78653,-48.200443,15.709075,1.0690416,127.0723,-33.260342,-149.21964
95570000,-11.160106,132.69948,-55.096069,-105.28564,1.2434788,97.923058,-37.160202,-114.67661
96565000,-11.171277,126.24876,-47.892311,-158.40102,1.81876,69.721786,-36.562366,141.53896
97560000,-11.696952,119.26689,-50.995827,121.23521,2.7105982,36.894386,-33.059017,-108.80057
98555000,-11.276429,112.60767,-48.709961,10.980557,2.5915411,4.3286271,-42.575901,165.78036
99550000,-11.670682,106.71887,-48.031773,-44.512585,2.8874207,-21.568748,-32.196117,-139.45003
100545000,-12.256981,96.199036,-45.334679,15.374075,3.733392,-50.454491,-33.798027,-121.86617
101540000,-11.524768,90.279266,-58.285706,-63.515965,4.5551195,-80.695793,-32.14262,-159.48599
102535000,-12.555385,85.718353,-53.502041,17.653488,3.8457286,-106.0302,-31.72081,-177.48604
103530000,-12.691774,72.683037,-48.793449,-10.149738,4.4153838,-136.5298,-31.381422,-176.07323
104525000,-12.704023,70.506859,-49.844913,-98.860489,4.3616543,-166.14726,-32.557171,168.18419
105520000,-13.050467,63.553116,-51.595215,66.835609,4.5138712,164.64554,-30.665192,171.45644
106515000,-12.790908,57.639954,-49.036766,35.592007,4.6398153,137.49356,-26.939886,158.68359
107510000,-13.086149,50.243523,-58.992817,-114.7188,4.3809438,108.23889,-35.797043,148.89992
108505000,-13.243178,42.207375,-47.933754,-0.94857424,4.4274073,80.459625,-29.117361,147.42133
109500000,-13.230894,36.634365,-51.169632,-169.10323,3.6404045,55.136093,-27.18404,162.77156
110495000,-13.679349,30.151857,-47.593254,176.29611,3.2463679,31.939003,-30.26107,86.84137
111490000,-14.220579,22.888752,-53.457352,166.27507,3.2271619,4.1771588,-30.414318,170.45262
112485000,-14.13454,17.368641,-50.715191,63.19117,2.1238384,-12.565145,-31.064657,105.87168
113480000,-14.18207,14.730722,-50.709717,22.780159,2.2758913,-30.842403,-31.863745,114.42554
114475000,-14.565658,7.335649,-66.090164,-6.9066219,2.5825915,-41.837391,-35.071445,146.18869
115470000,-14.251492,-0.58628505,-53.706654,-92.404205,4.8099251,-53.649681,-33.438675,76.243217
116465000,-14.869554,-5.2969999,-48.409351,-74.422661,6.5157056,-68.992287,-36.354717,68.543716
117460000,-15.274228,-10.312987,-49.757614,-63.276443,9.1104212,-93.753967,-35.390018,93.63472
118455000,-15.678543,-14.964066,-56.188675,-87.13063,11.723911,-117.44338,-38.123344,111.72515
119450000,-15.170726,-24.726177,-47.296974,-151.61212,14.075981,-146.51537,-35.123272,69.717751
120445000,-15.620984,-26.203636,-53.529552,11.167491,16.471048,-177.34372,-36.103664,74.05529
121440000,-15.491855,-34.697945,-51.962555,-153.71523,18.427624,149.19858,-43.859142,-114.2394
122435000,-15.880609,-37.223183,-46.236004,163.01793,20.179337,114.31844,-26.772591,47.152786
123430000,-16.315643,-42.056107,-53.506554,18.203394,21.577295,78.407539,-38.883503,-179.66954
124425000,-15.905682,-50.861145,-51.14341,47.691002,22.727112,41.489536,-42.32304,175.90675
125420000,-16.193228,-56.703857,-66.262657,129.80481,23.524578,5.0680332,-26.970808,42.878273
126415000,-15.952041,-63.415623,-85.7304,-23.73147,24.199366,-31.47884,-34.094326,55.067581
127410000,-15.882022,-66.925598,-51.647964,-4.6673326,24.591978,-66.777679,-41.926651,60.757763
128405000,-16.774508,-71.528458,-54.139973,35.530865,24.880005,-101.17641,-29.814228,-38.226936
129400000,-16.185341,-78.227097,-45.698303,65.34536,25.139219,-134.54047,-28.502306,-77.356964
130395000,-16.929697,-81.479713,-48.240978,35.694847,25.386412,-167.27176,-24.55547,36.058319
131390000,-16.747402,-88.583344,-49.741371,-128.42258,25.447899,160.5226,-36.777336,80.417542
132385000,-16.987068,-90.046738,-62.274757,-166.66405,25.622177,128.2085,-39.554226,8.1476507
133380000,-17.111565,-101.03794,-56.867802,-11.298867,25.706657,95.993607,-42.831757,-152.57117
134375000,-16.793676,-100.67094,-66.836029,81.591026,25.835541,64.389977,-29.88121,127.86098
135370000,-17.093609,-110.54233,-61.938889,-107.17766,25.872168,34.637405,-41.612663,-144.73984
136365000,-17.690966,-111.67965,-58.616055,128.85284,25.980551,3.3545787,-43.862221,-48.190952
137360000,-17.100933,-118.94917,-53.667629,-10.078573,26.024975,-28.133171,-35.188816,-17.116039
138355000,-17.943584,-124.13678,-45.7579,-85.299973,26.061703,-58.542515,-27.049957,-13.272445
139350000,-17.01556,-128.68358,-62.955605,130.28822,26.031727,-88.308762,-41.664379,-14.216061
140345000,-17.282099,-133.3577,-46.64716,71.1092,26.203535,-118.07724,-30.37809,59.212421
141340000,-17.703699,-137.97995,-51.578678,-20.136349,26.330883,-148.246,-27.701591,-58.324757
142335000,-17.854782,-139.83646,-48.019802,-172.39258,26.418972,-178.03116,-24.203871,6.1292267
143330000,-17.970512,-151.15387,-55.984177,-61.513584,26.442955,152.61807,-34.957081,55.948307
144325000,-17.984581,-153.50679,-90.245628,24.461147,26.510029,121.78771,-35.455555,42.914059
145320000,-17.792112,-159.18233,-53.542484,165.89082,26.581551,92.875435,-30.520132,-57.885582
146315000,-18.211039,-160.99124,-44.028622,-59.147388,26.679604,61.988064,-37.696861,37.795074
147310000,-17.562599,-172.3564,-51.290062,-143.31985,26.639534,33.653259,-41.255047,28.725277
148305000,-18.050926,-170.20724,-48.244678,-122.42351,26.571421,3.3890555,-38.812279,90.707123
149300000,-17.588816,-175.62753,-48.468887,102.58879,26.617851,-25.352335,-33.12421,-76.380829
150295000,-17.670467,178.31989,-56.748627,-76.788635,26.76416,-54.838257,-34.339237,-113.49965
151290000,-17.942368,171.19794,-54.552807,-176.78773,26.785192,-83.533104,-39.300823,120.99105
152285000,-18.624979,171.33197,-54.338848,39.998722,26.791246,-113.17467,-31.603266,-21.977924
153280000,-18.069134,159.00937,-50.711567,-56.801529,26.835251,-141.9149,-26.387917,-74.957649
154275000,-18.585476,159.15392,-50.151726,173.836,26.945768,-171.52267,-33.992558,-58.595798
155270000,-17.834425,153.52385,-48.874546,-70.262482,26.870033,159.56116,-27.62178,-151.92297
156265000,-18.379728,147.25024,-53.208214,-133.76636,26.820221,129.57791,-33.642868,-17.103115
157260000,-17.526096,145.14011,-48.230782,-55.06221,26.719421,102.19064,-35.308311,-49.387527
158255000,-17.453588,135.04347,-49.38377,104.58868,26.835989,73.462029,-30.86038,118.70678
159250000,-18.252243,135.50572,-54.342007,-92.472076,26.714876,44.531853,-34.230911,-104.74977
160245000,-18.443184,126.81287,-73.214401,61.450298,26.771193,15.89843,-35.145103,-87.919067
161240000,-17.445356,125.36801,-52.288475,-66.695557,26.711367,-12.278872,-28.216974,-14.32933
162235000,-18.620165,116.11075,-47.901505,59.576645,26.802666,-41.23035,-30.89447,-25.690317
163230000,-17.995882,107.73093,-55.144184,176.95613,26.872097,-70.190659,-25.914036,-77.039375
164225000,-17.966227,105.97305,-72.113937,-63.619129,26.871649,-98.615646,-28.102057,160.99376
165220000,-17.812477,101.40278,-55.888531,134.61604,26.807371,-126.80466,-32.130707,-113.84354
166215000,-18.113241,97.755051,-49.202179,153.83791,26.669918,-155.45349,-31.07089,-150.44666
167210000,-17.3904,89.737625,-60.889763,17.950994,26.732224,176.97501,-36.715488,-19.478003
168205000,-18.170433,83.697388,-54.467636,70.541847,26.580004,148.46515,-33.428589,-112.11024
169200000,-18.107689,79.800308,-47.524418,-58.274551,26.531652,120.23505,-37.534946,-74.96331
170195000,-17.83609,74.630066,-47.483921,-97.326225,26.575502,92.558289,-30.988594,-74.338989
171190000,-18.123184,70.687988,-50.154472,-135.3997,26.578262,64.962051,-37.479305,-92.297043
172185000,-18.263378,62.032249,-48.602108,-5.2507162,26.715397,36.25597,-39.245575,80.984383
173180000,-18.313053,60.494541,-60.897697,152.74297,26.723234,7.5605907,-58.174225,93.575256
174175000,-18.774986,49.008701,-50.101734,-7.4327698,26.570221,-21.005451,-42.30727,74.418579
175170000,-18.647078,46.343166,-50.342377,-140.37535,26.528791,-48.594345,-33.770676,24.697802
176165000,-17.806425,43.330387,-47.227695,69.043777,26.521511,-76.589073,-33.990662,-168.48062
177160000,-18.472143,38.919125,-53.043831,167.34512,26.248137,-103.83395,-29.332174,111.71182
178155000,-17.970972,33.704487,-49.738865,-4.5179701,26.312813,-131.38603,-25.629028,141.21806
179150000,-17.007725,25.659445,-66.894073,158.87582,26.354664,-159.29289,-46.649399,132.32472
180145000,-18.156168,19.516273,-54.949169,-160.48784,26.159399,173.53712,-38.561375,167.52199
181140000,-18.412664,14.406232,-44.95005,-12.073137,26.333776,146.39944,-27.913551,-121.87818
182135000,-17.951628,13.765943,-53.704018,146.85931,26.482214,118.82566,-32.110382,135.23669
183130000,-17.913332,3.1313946,-53.050476,139.37485,26.452393,89.581894,-32.447525,116.4796
184125000,-17.67478,-1.0215229,-49.275684,-79.197662,26.374798,62.068684,-29.910963,71.565285
185120000,-17.617434,-2.1530447,-50.329979,31.696285,26.300158,34.530724,-33.804779,139.19827
186115000,-17.915625,-8.8988857,-52.417053,-178.52153,26.192738,6.9586291,-25.351006,130.7756
187110000,-17.769745,-17.671425,-54.534885,-8.3760681,26.092241,-21.174356,-33.966282,99.711792
188105000,-18.281782,-16.976559,-47.436531,154.75378,26.01483,-47.594994,-24.989994,101.83028
189100000,-17.917419,-28.633537,-48.94772,-102.37798,25.947124,-75.802818,-33.958817,57.087418
190095000,-17.9331,-34.991287,-46.886875,145.79407,25.922729,-102.25468,-31.408096,47.300869
191090000,-17.038591,-33.864807,-52.061508,-10.563461,26.227325,-129.40654,-36.77158,59.28973
192085000,-18.345642,-42.93021,-54.833801,123.73557,26.250797,-156.34312,-27.04957,83.887291
193080000,-18.227104,-47.910736,-59.551617,-69.252457,26.255602,175.50969,-32.978428,113.39922
194075000,-17.636438,-55.389629,-47.565895,-174.58527,26.181473,147.34758,-27.452665,67.039604
195070000,-18.041485,-56.715549,-53.187588,37.176079,26.103111,119.88408,-30.50609,67.847633
196065000,-17.911524,-60.827343,-61.01482,-138.30391,26.038898,92.828621,-38.96394,126.02271
197060000,-18.194105,-66.228806,-49.793663,171.86783,25.965168,65.159531,-31.223843,118.52556
198055000,-17.354477,-77.750183,-54.488258,-12.265937,25.734497,37.456871,-44.125957,-26.201517
199050000,-17.508005,-82.115707,-54.406536,-10.311801,25.670177,10.751535,-34.220295,21.73399
200045000,-17.435423,-86.26017,-58.110146,-103.08296,25.754416,-15.552459,-33.871376,20.186935
201040000,-17.6798,-88.750687,-51.932274,-150.62096,25.930506,-42.184868,-31.384594,65.85318
202035000,-17.419008,-95.156334,-49.090866,58.191757,26.050482,-70.16497,-38.512012,-49.102013
203030000,-17.597961,-100.21067,-45.572857,52.023384,26.115892,-97.031685,-48.396118,14.4579
204025000,-17.812641,-104.52904,-48.312073,147.46277,26.127138,-125.25687,-26.49835,22.960117
205020000,-17.95158,-111.07999,-55.114368,122.85415,26.017557,-152.77538,-25.038391,39.953465
206015000,-18.248974,-113.82481,-45.046917,-28.81897,26.051914,179.45528,-32.107834,72.304359
207010000,-17.212183,-121.32341,-58.297318,-165.49504,25.792543,151.6317,-28.08095,54.435036
208005000,-17.075953,-129.35004,-61.825291,81.235344,25.721092,125.41647,-28.706198,43.821629
209000000,-17.241325,-131.59488,-58.893559,177.20398,25.586636,98.854797,-32.397751,-37.3195
209995000,-17.396471,-134.77669,-59.528034,-48.302898,25.671204,72.300728,-36.711922,13.481714
210990000,-17.386822,-144.28989,-52.95174,62.335716,25.84194,46.062183,-29.714466,73.056038
211985000,-17.630648,-154.51764,-53.347797,-136.55904,25.915953,18.919127,-30.053205,-16.456734
212980000,-17.545898,-153.32915,-55.220612,-121.28512,25.977495,-8.9877272,-35.081238,7.8790307
213975000,-16.999533,-157.0957,-45.53595,150.76645,25.948357,-37.057209,-48.215191,148.84399
214970000,-17.378103,-166.05174,-49.257534,-98.546951,25.946539,-63.435383,-29.87496,80.3022
215965000,-17.309452,-168.65402,-47.814758,-29.010105,25.855104,-91.413712,-33.934925,176.68263
216960000,-17.941093,-177.46046,-49.895874,-46.51944,25.802982,-118.78,-26.599205,-53.55069
217955000,-17.396681,-179.67778,-46.237083,22.671705,25.651182,-145.46199,-40.123264,-110.37056
218950000,-17.055134,169.67967,-46.12252,159.98099,25.635183,-171.07881,-29.714594,-40.724812
219945000,-17.130186,166.83261,-53.973194,156.81805,25.644253,161.98677,-30.820402,32.633961
220940000,-17.331345,169.3038,-59.493744,-26.312675,25.610386,134.81802,-31.140209,23.625071
221935000,-17.759768,159.08324,-47.504475,89.153114,25.806976,107.8105,-30.154968,-29.896606
222930000,-17.102085,156.35254,-61.447857,20.819437,25.833338,81.265366,-36.929489,-58.403637
223925000,-16.947557,144.23615,-49.93457,-108.24448,25.960491,54.016926,-34.291634,-8.4831257
224920000,-16.39559,148.42244,-51.870434,-155.42798,25.702938,27.170654,-33.081467,5.3933468
225915000,-17.47385,134.64314,-52.246964,142.23991,25.789513,-0.70943773,-50.986092,13.846608
226910000,-17.157839,126.62989,-71.936111,-120.06687,25.784168,-27.988358,-28.943155,112.39001
227905000,-17.224777,121.90739,-66.853516,55.099796,25.713671,-55.043545,-41.235828,-172.92479
228900000,-16.94976,121.36513,-44.584656,83.52282,25.650875,-81.168488,-39.286549,-179.54053
229895000,-16.818201,112.13678,-47.701405,-13.319926,25.690046,-107.57529,-36.861462,104.43195
230890000,-17.401966,105.6415,-52.74118,-74.954575,25.762028,-134.11688,-35.661304,-138.56381
231885000,-17.417837,105.66943,-53.681408,69.306076,25.814297,-160.77332,-40.6978,-120.39581
232880000,-17.128275,95.822495,-46.099926,41.659027,25.901789,171.48943,-28.958754,-142.16765
233875000,-17.673401,92.82177,-50.339878,40.183399,25.880257,144.58307,-25.991577,-122.98618
234870000,-16.839926,87.374817,-50.181225,102.41267,25.950304,117.38435,-37.498501,-12.193541
235865000,-17.450418,78.709496,-54.58297,97.471321,25.823931,89.63385,-32.533924,-115.04638
236860000,-17.413977,71.932419,-50.169376,114.77795,25.784582,62.737926,-34.251747,172.90662
237855000,-17.723124,67.752625,-49.639175,61.718575,25.748444,35.826172,-48.960846,153.34808
238850000,-17.517569,65.498589,-47.627464,-103.18839,25.69055,10.071861,-27.668203,152.66925
239845000,-17.316177,57.169842,-58.115616,30.792934,25.732878,-16.818359,-32.093071,170.77519
240840000,-17.493189,53.656136,-64.11142,144.37724,25.803598,-43.138779,-32.709572,-139.95776
241835000,-16.653605,45.106869,-53.648872,-37.394371,25.934656,-70.277916,-29.03326,-132.52715
242830000,-18.593531,40.802719,-51.756371,95.576752,25.802731,-96.778244,-26.098125,-160.44177
243825000,-17.420996,40.345585,-58.809517,114.8987,26.024416,-124.27928,-29.24168,173.56131
244820000,-17.323179,29.879784,-50.427574,61.914703,25.982489,-151.68817,-41.400158,123.34738
245815000,-17.61384,23.320705,-60.546482,-66.29911,25.924305,-179.41882,-31.545176,116.59921
246810000,-16.957724,18.901978,-50.048111,103.73509,25.891397,153.57733,-29.880678,-155.46059
247805000,-17.416666,10.501397,-65.703217,-60.330044,25.784914,127.34369,-29.359997,163.70424
248800000,-16.759272,8.7849426,-54.775803,-26.645723,25.841259,101.14346,-27.673481,95.609268
249795000,-17.815655,2.4552464,-48.71711,-32.030628,25.751081,74.551559,-26.587053,151.72403
250790000,-18.017326,5.1689801,-55.114403,7.8875494,25.834976,49.179218,-33.526146,78.132187
251785000,-17.436617,-6.522934,-52.686226,-107.67355,25.936296,21.697357,-26.901264,141.4631
252780000,-16.851099,-12.390363,-54.645241,144.72768,26.115967,-5.3857069,-30.81827,145.39285
253775000,-17.872986,-14.806314,-54.955933,67.948395,26.047173,-32.484333,-46.959843,-107.50101
254770000,-16.978863,-22.231447,-56.171509,-73.031502,26.081999,-60.803825,-24.572721,89.475319
255765000,-17.104309,-26.736795,-54.677876,84.492798,26.021935,-86.995621,-39.515781,149.79597
256760000,-17.36207,-34.71991,-52.057442,146.11412,25.954397,-114.45085,-32.498764,85.008598
257755000,-17.08666,-38.101482,-52.612976,82.441566,25.936026,-140.51639,-35.188595,82.322739
258750000,-17.329,-43.303288,-52.546509,56.505394,25.903864,-167.30136,-28.598091,134.39427
259745000,-17.438419,-48.428864,-55.855404,-8.8730488,25.882607,166.54054,-33.715302,137.60596
260740000,-17.597225,-55.485924,-50.069546,-101.3457,25.874641,140.58954,-32.392952,106.43143
261735000,-17.287277,-60.313271,-48.957901,24.833361,26.008877,113.4229,-33.023216,81.846687
262730000,-16.851892,-66.627541,-46.574463,69.067772,26.134649,85.954796,-27.924448,2.8690643
263725000,-17.264067,-71.563866,-50.320473,164.96901,26.180265,59.133926,-33.182018,-14.317169
264720000,-17.405071,-76.192551,-46.29409,110.78286,26.240864,31.970619,-32.508533,133.06827
265715000,-17.442659,-83.126442,-47.393856,71.755951,26.157711,4.6024008,-25.500959,77.373123
266710000,-18.121042,-90.661057,-49.080147,-87.354874,26.057604,-21.603878,-35.277351,90.140312
267705000,-17.410208,-92.696243,-61.137661,-25.635851,25.945202,-48.678123,-47.300274,42.192875
268700000,-17.094065,-99.524025,-57.366104,-137.35745,25.920965,-74.746796,-27.609316,90.223824
269695000,-17.909817,-102.50422,-50.458237,177.37303,26.041159,-101.32719,-30.919159,60.863289
270690000,-17.938231,-107.04414,-63.973221,-8.3131218,26.077513,-127.30891,-32.751732,70.921127
271685000,-17.153772,-110.94991,-55.92107,154.71397,26.174664,-154.56917,-35.530457,116.17194
272680000,-16.897024,-116.9174,-55.947247,-86.000122,26.310125,178.62813,-29.323597,59.668812
273675000,-16.901806,-125.91348,-60.34322,91.436684,26.240524,151.91644,-28.342384,32.622311
274670000,-17.237417,-125.37523,-46.682335,-140.78036,26.29063,123.93353,-32.367474,104.27855
275665000,-17.470625,-133.71754,-48.486019,75.419586,26.28356,97.01535,-27.859442,9.7894773
276660000,-17.69499,-139.95654,-61.865379,-117.26131,26.25786,70.116623,-38.424339,98.238228
277655000,-17.688246,-143.66333,-60.937962,54.508648,26.134125,43.223522,-24.772177,65.026611
278650000,-17.642769,-152.41095,-50.511368,102.84454,26.123365,17.389753,-25.626965,-11.447436
279645000,-17.487637,-155.90698,-52.904697,135.81833,26.036589,-9.2613287,-28.120226,41.264046
280640000,-17.320787,-159.35153,-48.605801,-145.26659,26.160891,-35.458324,-35.179192,61.443741
281635000,-17.367365,-164.10696,-45.697525,59.559196,26.208523,-62.260746,-30.565287,51.959637
282630000,-17.551491,-168.26184,-52.687771,178.37283,26.36059,-88.799538,-36.331825,-32.453327
