!CSV A.01.01
!Keysight Technologies,P5024A,MY58100101,A.13.90.09
!Date: Friday, January 24, 2020 14:21:48
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG),S12(DB),S12(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG)
35008842.5,-3.3197253,-52.927986,-54.184574,-68.562408,14.369922,79.754181,-5.9009657,-47.566776
36008838,-3.5716679,-65.100975,-44.236801,115.58972,16.640379,53.354496,-4.5614929,-83.897705
37008833.5,-3.7242587,-76.584953,-47.745445,71.252754,14.765271,90.443932,-8.2480259,-70.250938
38008829,-3.7752724,-89.210037,-52.500507,-102.18436,16.953148,42.148808,-0.72986424,-82.700966
39008824.5,-3.9710834,-102.16744,-51.323132,-128.55911,18.538185,46.829899,-2.5754259,-106.09085
40008820,-4.4435759,-114.28941,-48.697624,-48.389133,20.213366,37.681278,-3.9605434,-96.486023
41008815.5,-5.0993409,-128.69862,-45.177368,84.509537,22.455196,11.46679,-0.44887686,-177.31891
42008811,-5.3181729,-138.20161,-42.154812,-42.300442,24.897074,-21.722841,-2.3371918,-136.88441
43008806.5,-5.7643008,-152.62341,-51.749245,-39.352516,25.359716,-18.791107,-9.7366371,-26.128473
44008802,-6.0867882,-163.0034,-56.124153,122.40806,24.720255,-39.340729,-5.1361861,-122.86671
45008797.5,-6.6978779,-176.29961,-57.614201,-7.6918349,27.113682,-60.055107,-9.2987595,-149.56673
46008793,-7.2172322,174.96339,-55.22327,100.90128,29.230734,-69.459801,-11.214473,140.62521
47008788.5,-7.8436975,163.98354,-42.360035,-157.51555,28.850523,-90.715927,-1.6149248,-117.55935
48008784,-8.3148975,150.89545,-50.955059,54.536224,31.324913,-98.840225,-1.6153566,146.80614
49008779.5,-8.692111,141.86565,-66.535561,17.781061,31.794744,-113.1639,0.74903357,171.31175
50008775,-9.4369307,131.03868,-40.121151,-155.1376,33.346416,-129.20061,-5.6282558,-126.16383
51008770.5,-9.5658951,120.28326,-52.442017,121.5219,34.363518,-136.82623,-8.6877193,-179.53123
52008766,-10.585299,111.84528,-41.561474,-5.203505,35.099213,-153.2014,-2.4051106,135.88998
53008761.5,-11.066053,102.67177,-49.373726,-17.035269,35.582592,-166.99661,-2.2515559,116.44193
54008757,-11.073212,95.392113,-49.655426,90.012184,36.614479,-178.57254,-9.5358496,-170.37686
55008752.5,-11.832055,85.436127,-50.835251,105.19889,37.79113,166.92395,-0.87751025,149.19409
56008748,-12.188868,76.093163,-45.464725,-126.32839,38.673721,152.47295,-0.43181852,163.34145
57008743.5,-13.060592,63.530937,-69.653877,-67.984573,39.35117,141.75024,-9.5705891,22.287699
58008739,-13.574368,59.703709,-41.329666,-51.277119,40.261826,127.59286,1.9645834,130.19537
59008734.5,-13.074728,52.026783,-43.745323,39.756481,41.373627,116.40644,-2.0754414,84.815727
60008730,-14.052875,39.491592,-47.254265,153.88631,41.944523,103.56119,-2.4958065,75.027779
61008725.5,-13.36136,34.557247,-46.623291,-1.7393105,42.956055,92.174294,-6.6380386,59.684654
62008721,-13.564211,25.547367,-50.687946,121.36691,43.711308,78.206154,-4.8920245,39.595673
63008716.5,-14.765801,22.063231,-50.60957,52.951687,44.369404,65.682655,-9.9180889,73.193588
64008712,-14.830633,15.14917,-46.699402,-176.19914,45.193279,53.780666,-1.6240565,-6.64118
65008707.5,-15.156151,10.962492,-47.907959,148.44252,45.860203,41.529465,0.38099453,-15.902339
66008703,-15.360767,2.0716171,-40.602654,-13.471492,46.568203,28.960569,-5.8015323,63.721001
67008698.5,-15.262653,-8.8256617,-47.49538,178.80479,47.158268,15.9806,-6.3132958,23.330742
68008694,-15.41166,-10.658412,-45.530846,79.310127,47.86697,3.6005847,-0.45180973,78.382057
69008689.5,-16.929663,-25.785448,-54.566765,27.347479,48.414047,-8.8168697,-9.5508661,83.244492
70008685,-16.084167,-27.541599,-42.069805,127.40996,49.005905,-20.859798,-25.332113,-4.6188459
71008680.5,-16.463028,-36.082054,-49.250431,-157.27119,49.526348,-33.732265,-13.153175,83.442924
72008676,-16.334017,-44.234871,-44.956238,161.78864,49.858467,-45.099468,-6.6676855,-18.865099
73008671.5,-16.273521,-52.102562,-45.174316,33.405785,50.418724,-58.51247,0.97885913,-53.07719
74008667,-17.182541,-51.57571,-47.802589,105.54527,50.921158,-68.698334,-2.3464711,-27.297617
75008662.5,-16.740465,-60.830833,-44.833302,133.66269,51.331535,-81.692078,-6.0306945,114.95902
76008658,-17.286854,-68.589676,-41.898113,134.9933,51.567028,-92.930954,0.12392249,-16.480278
77008653.5,-17.571022,-73.524216,-49.347305,82.876076,51.939442,-104.54729,-2.8000839,-159.13983
78008649,-18.026628,-81.064278,-47.845749,97.881203,52.321407,-115.51603,-1.4161463,-134.47638
79008644.5,-16.861101,-86.009804,-45.86544,173.18759,52.579208,-129.04805,-2.5123525,-124.03535
80008640,-17.27566,-96.992744,-44.164413,111.25401,52.833405,-139.58411,-4.4591546,-136.80026
81008635.5,-16.936598,-96.460045,-46.406082,-175.79219,53.127254,-151.83144,-7.2767539,-51.026241
82008631,-17.436817,-102.19729,-47.111206,123.66481,53.391212,-162.62073,-6.8918691,39.932335
83008626.5,-17.916731,-111.71525,-50.637653,112.08508,53.64114,-172.72121,-1.0841923,-102.93052
84008622,-18.374584,-121.51336,-49.632626,-110.9528,53.820374,176.68074,-5.936913,64.102837
85008617.5,-17.860035,-129.93575,-60.031998,43.118874,53.974426,165.77946,-2.995847,-92.878334
86008613,-18.163383,-131.72105,-48.874107,-107.32182,54.174297,155.04767,-1.3655374,-144.12697
87008608.5,-18.605465,-146.82738,-65.182045,-140.46944,54.286911,145.24785,-9.1525888,28.996065
88008604,-19.087029,-150.69107,-52.68948,4.3380179,54.53978,134.2616,-7.1311579,145.26959
89008599.5,-17.832371,-153.31381,-48.94849,105.07607,54.605522,123.70429,0.43957746,-150.61678
90008595,-18.407742,-158.79453,-40.304996,68.750984,54.775364,113.83321,5.6476226,-163.81322
91008590.5,-18.757051,-169.66258,-53.643913,140.78482,54.859882,104.03281,-4.8527002,-152.94968
92008586,-18.527153,-170.354,-43.513153,3.1729674,55.04818,93.416328,-6.3656831,126.01407
93008581.5,-17.301552,178.59346,-53.115417,-132.52367,54.974884,84.209724,1.1218591,118.1517
94008577,-19.909372,167.87007,-48.770237,171.53856,55.388851,73.438911,-5.1290565,-45.000912
95008572.5,-18.706228,174.16869,-55.217087,-101.81054,55.426044,63.622604,1.4880587,-95.713676
96008568,-17.798803,161.84671,-57.824028,179.21236,55.334339,55.110394,2.4722703,76.518005
97008563.5,-18.662642,150.25183,-78.061287,-166.93941,55.670216,44.911728,-3.6650391,-71.379562
98008559,-18.157614,148.71989,-52.779781,163.0137,55.53529,36.322708,-9.3019953,-104.04725
99008554.5,-17.898645,141.70155,-49.704102,163.14854,55.816017,27.279602,-8.1804304,-144.74709
100008550,-19.21059,139.4001,-56.325554,47.474762,55.731194,16.806099,-3.282232,71.717339
101008545.5,-19.621885,130.14073,-44.973557,12.979715,55.886086,6.9874177,-8.5711794,86.352798
102008541,-18.308891,126.6554,-47.358295,27.453133,55.935467,-1.5323386,-4.0421963,-82.412239
103008536.5,-18.454031,116.04227,-59.023815,-90.568161,56.094296,-10.371812,-6.7498622,164.27745
104008532,-17.765713,116.79984,-50.025761,136.81795,55.989883,-18.90275,-2.9521549,83.847855
105008527.5,-18.792013,103.43671,-49.46843,-33.668167,56.145771,-27.99225,-0.30934447,-101.33579
106008523,-18.411573,100.2539,-47.105804,-70.012611,56.190643,-36.598343,-4.2560854,-41.694099
107008518.5,-18.173649,97.15242,-51.014309,140.21536,56.246002,-45.806786,-12.485799,148.10275
108008514,-19.524963,84.949066,-44.447334,47.299297,56.275097,-55.148884,-0.85499138,-48.142918
109008509.5,-18.219662,81.956566,-45.046486,132.10995,56.402126,-63.012028,-0.2557486,80.629868
110008505,-18.651112,73.900116,-52.311256,21.611311,56.392704,-72.384819,-10.873657,-150.89096
111008500.5,-19.251904,67.190666,-51.154053,-42.483551,56.471821,-81.180962,-5.3975801,-155.52005
112008496,-18.309692,58.710285,-50.629803,-165.16356,56.573002,-89.730927,-5.5289359,121.47778
113008491.5,-17.270491,54.544628,-48.842525,-6.8698759,56.699837,-97.670219,-1.0004244,-32.623402
114008487,-18.075397,45.365974,-45.480194,-11.844033,56.638599,-107.12761,-6.3765941,159.1349
115008482.5,-18.035322,47.704929,-53.780983,-14.777258,56.686195,-114.72163,-4.3004084,-117.58462
116008478,-18.26457,38.084667,-55.006832,-170.99579,56.711342,-123.37897,0.49848861,61.963737
117008473.5,-17.586302,34.042423,-53.056919,-30.60338,56.845554,-131.68314,-6.2051835,-3.3965311
118008469,-17.851383,23.252945,-60.938683,161.09897,56.837048,-140.50827,0.83753079,10.94306
119008464.5,-17.773712,19.782555,-43.28941,-106.36282,56.878674,-148.51346,-5.6887398,109.63802
120008460,-18.201422,16.987534,-47.167274,-29.111162,56.868034,-156.1158,-6.8008723,-0.435177
121008455.5,-18.108625,10.566569,-58.964378,159.2384,56.863857,-165.68561,2.2738998,135.16634
122008451,-17.786369,6.3161039,-46.787354,-74.039284,57.028339,-172.53285,-11.817699,-79.93499
123008446.5,-17.733135,1.6436657,-51.040051,54.218109,57.002476,179.38663,-0.30401406,-39.918018
124008442,-16.892633,-10.832075,-48.501858,132.39801,57.137852,169.96716,-12.001265,89.707069
125008437.5,-17.924511,-13.093982,-54.917576,-113.06929,57.008411,162.80168,-14.676604,-3.4097672
126008433,-17.000879,-17.415428,-46.270607,-57.812531,57.071987,154.10463,0.99241638,-48.89098
127008428.5,-17.61138,-23.684635,-50.154411,-157.02541,57.117893,146.66191,-2.2327471,3.3708053
128008424,-17.821449,-28.331566,-48.960209,108.63097,57.180206,138.97343,-9.7718754,167.6915
129008419.5,-18.016209,-37.401577,-61.170864,-61.199219,57.139435,130.68192,-13.808171,90.699165
130008415,-18.086586,-45.408516,-46.060947,43.586788,57.242474,122.46741,-8.7428045,26.973726
131008410.5,-17.466036,-47.152546,-49.40847,124.80762,57.303883,114.46399,-3.696492,-21.994856
132008406,-18.334862,-51.38607,-49.758835,54.510864,57.318275,107.44837,1.6826462,102.98901
133008401.5,-17.367628,-54.614758,-49.203011,157.20758,57.445335,98.765793,0.063339591,138.98386
134008397,-16.527542,-62.04274,-52.093803,21.674107,57.451302,90.004944,3.8263414,50.153534
135008392.5,-17.647318,-68.506554,-45.867859,-139.76437,57.394024,82.665184,-2.2631116,14.022947
136008388,-17.650743,-75.795792,-54.587257,29.37451,57.334846,75.572906,-1.5535487,69.858284
137008383.5,-17.775595,-81.243156,-45.677803,111.4677,57.323292,68.045792,1.105307,124.38078
138008379,-17.857359,-90.355301,-58.725906,-169.09538,57.450172,59.709042,0.9916715,-3.0580859
139008374.5,-16.63188,-93.928322,-53.845802,131.58047,57.407482,51.692749,-5.6532955,150.03387
140008370,-17.638079,-100.3307,-49.080528,-18.027884,57.470425,44.31596,3.2090139,-49.979336
141008365.5,-17.622663,-105.40188,-46.679043,100.75028,57.486637,36.885593,1.1141731,-75.882111
142008361,-17.271275,-116.74484,-58.100342,-81.253571,57.429882,28.95405,1.0338595,-145.68227
143008356.5,-17.219578,-118.66916,-48.862713,13.547769,57.413181,21.261152,-4.2156997,77.571129
144008352,-17.653418,-123.07841,-50.815342,-169.16394,57.628319,14.100883,-5.4852076,21.191402
145008347.5,-18.103048,-132.6133,-60.036182,-113.29955,57.633457,6.6577139,0.34641582,77.903938
146008343,-18.01104,-138.87221,-45.875938,-80.398071,57.614838,-0.9447279,-3.8343444,20.091722
147008338.5,-17.082083,-142.08252,-51.582493,105.13905,57.596325,-8.8476915,2.2815466,19.17415
148008334,-17.536238,-149.5193,-49.838913,101.72827,57.571278,-16.316965,-5.1265016,-90.182434
149008329.5,-17.63607,-150.98834,-43.914063,-179.63223,57.604378,-23.948839,-0.20819125,146.58311
150008325,-18.623188,-158.32118,-54.824978,48.909805,57.723145,-31.449781,4.5663915,-169.93657
151008320.5,-17.388685,-165.18221,-45.190731,149.02162,57.623459,-38.509865,-4.8638906,-74.208427
152008316,-17.015308,-170.50645,-44.562431,-161.12903,57.582161,-46.248039,-0.62318814,-178.08736
153008311.5,-18.073383,-177.96941,-46.098061,-166.41203,57.67992,-53.82159,0.25812617,97.446442
154008307,-17.784214,173.84804,-53.148838,75.025452,57.676067,-60.584187,-0.3461566,-47.132256
155008302.5,-17.273876,171.90971,-49.013371,-133.73848,57.610226,-68.420464,-0.15591736,32.638775
156008298,-17.782774,165.32672,-59.011993,12.085608,57.695267,-75.987846,4.5409627,-119.45222
157008293.5,-16.961462,158.23839,-60.565392,27.558846,57.611061,-82.973053,-6.3020039,80.977287
158008289,-17.369837,156.01003,-55.166607,-49.420319,57.560146,-90.955582,-2.2270977,-9.6924772
159008284.5,-16.91843,149.58923,-46.83007,-135.37468,57.691765,-97.912674,-3.0718102,43.86763
160008280,-16.916845,139.0239,-54.167999,-69.149796,57.734619,-104.61,-2.8397536,-136.96233
161008275.5,-17.141424,135.17873,-45.124058,171.07289,57.713654,-111.84345,-1.0253474,-13.515931
162008271,-17.959377,128.93246,-48.848858,-16.222759,57.705982,-120.11657,-1.2772943,45.490082
163008266.5,-16.996353,123.6612,-47.947048,-42.006809,57.706486,-126.27871,-5.6288662,-125.97187
164008262,-17.074385,117.66601,-49.241066,54.549381,57.73922,-133.23933,1.4152789,-33.835152
165008257.5,-17.372765,111.30717,-48.480991,-115.61051,57.663582,-141.47052,-41.418613,-143.46089
166008253,-16.807287,105.44107,-55.917969,-171.28313,57.83593,-148.28574,-16.553493,-3.2939165
167008248.5,-17.553152,97.226547,-69.737892,-87.601807,57.77021,-155.27211,-8.9609776,-97.487305
168008244,-17.625423,91.824577,-50.051441,-141.2877,57.736877,-163.04167,-2.4923661,-8.4815922
169008239.5,-17.36684,93.396179,-46.517586,-4.1859617,57.69524,-169.59703,4.1320014,38.355629
170008235,-16.472214,84.240128,-46.055508,-133.11736,57.837715,-176.54996,-3.80604,-45.897217
171008230.5,-16.512177,77.707275,-48.642544,-54.029358,57.714714,176.25143,-4.1583309,-52.152798
172008226,-16.861692,74.190475,-60.284264,106.49689,57.752609,168.60219,2.2795205,96.678307
173008221.5,-17.002638,66.536026,-54.576942,-102.68915,57.827675,161.51482,-2.1060603,105.43838
174008217,-16.60401,65.519211,-44.036228,-23.168434,57.731071,154.95857,-2.6277521,172.51878
175008212.5,-16.629652,58.57127,-43.145065,-18.209387,57.723583,147.69447,-7.5846591,145.69392
176008208,-16.003273,48.047104,-54.413216,157.93867,57.87632,140.22174,-0.71000773,42.837723
177008203.5,-17.679468,41.823856,-65.437592,-105.30899,57.712116,133.20624,-7.4509444,-147.95102
178008199,-16.89633,42.341305,-55.942333,-73.592522,57.783504,126.6457,-5.2060304,120.26176
179008194.5,-17.381516,33.447758,-48.226849,-4.6334977,57.735806,119.37909,-2.2746055,82.373024
180008190,-17.111517,23.756756,-38.673168,1.5849091,57.815651,112.14898,1.192555,82.058067
181008185.5,-16.42507,22.612938,-46.090755,23.016987,57.928162,105.28178,-7.6567655,-61.32822
182008181,-16.88728,16.339417,-45.866566,164.86427,57.880085,98.587669,-4.9856749,116.03362
183008176.5,-16.122114,11.401755,-52.385921,59.374069,57.879227,90.857666,-0.059351761,33.027283
184008172,-16.908176,6.9491105,-49.093472,-38.230042,57.831112,85.041283,-0.73934793,121.08212
185008167.5,-16.216024,1.0728269,-59.721416,10.369945,57.891064,77.277313,-7.0923724,-75.762192
186008163,-17.153061,-7.8198719,-46.70594,-177.13419,57.823071,70.679642,0.95122236,-63.117405
187008158.5,-16.557823,-6.0248685,-42.650215,-86.598244,58.073559,63.569931,-5.8346434,93.165581
188008154,-17.064299,-20.121069,-50.129005,168.88728,57.88583,56.133717,-2.8032868,-119.26334
189008149.5,-16.779039,-18.02936,-47.017185,-58.018742,57.946392,49.811394,-0.56552178,114.44968
190008145,-16.800556,-27.843002,-49.163635,30.106791,57.956467,41.666973,-3.2603488,-98.762573
191008140.5,-16.531889,-30.291668,-47.893085,-164.48334,57.985546,34.985767,-2.0721107,98.532028
192008136,-16.903479,-42.561497,-46.693985,175.27173,57.979309,27.850716,-6.5556631,25.05377
193008131.5,-16.740019,-45.937809,-45.672237,-152.22014,57.975922,20.640112,1.6382632,102.05251
194008127,-17.154699,-50.303974,-57.844692,146.40871,57.985878,14.276175,1.6615504,100.50107
195008122.5,-16.742786,-56.169815,-56.645519,-85.735352,58.06498,7.5734982,3.2728662,111.64287
196008118,-16.489681,-58.086498,-53.022488,-93.89286,58.056286,0.017646587,-2.3418236,31.760387
197008113.5,-16.571165,-73.605911,-54.328499,-67.305344,57.925148,-6.7373185,2.5122933,17.741501
198008109,-17.167248,-76.356682,-54.394497,169.41347,57.976738,-12.985347,-7.3175087,124.34391
199008104.5,-16.123178,-76.715591,-52.388836,-165.08871,58.126472,-21.289173,-0.19213851,45.237339
200008100,-17.031616,-80.962906,-46.120785,-167.97365,58.163029,-28.026285,-7.7986946,-17.208826
201008095.5,-16.806046,-89.9533,-48.484127,6.6090732,57.998943,-34.720181,-2.8638043,-53.958103
202008091,-16.559288,-96.1772,-51.260849,28.055996,58.018303,-41.744896,-2.290972,-6.4472079
203008086.5,-17.25395,-98.582123,-49.512531,144.54689,58.144238,-48.580582,0.4599154,68.529297
204008082,-16.774065,-108.12601,-47.732185,115.29138,58.058666,-55.523266,-14.784454,104.69592
205008077.5,-16.352726,-114.25202,-48.947113,-4.1550694,58.002636,-62.472591,-4.9732933,-174.36917
206008073,-16.65637,-119.4352,-49.815136,174.28076,57.985409,-69.452042,1.1358856,6.4791417
207008068.5,-17.831297,-125.29455,-48.309193,-134.47119,58.091805,-75.700531,-0.46767971,40.977325
208008064,-17.880547,-127.6553,-50.974987,105.46312,58.25843,-82.972954,-1.7408034,-133.30638
209008059.5,-16.857979,-134.81143,-60.469543,62.455803,57.967251,-89.53196,-6.3863821,48.857857
210008055,-17.28709,-138.95549,-53.00563,104.45974,58.097675,-97.204971,-3.8102362,23.559982
211008050.5,-16.989262,-143.13365,-59.153496,122.99312,57.964943,-104.1247,3.1044161,-42.016628
212008046,-17.892693,-152.55086,-49.895653,116.69942,58.129139,-110.62421,-6.8323503,5.7912827
213008041.5,-17.873541,-161.36464,-39.712994,163.13512,58.055199,-117.59428,0.45078468,141.96394
214008037,-18.079838,-163.42175,-54.742447,-56.916546,58.190353,-124.80026,-0.037151836,-33.727036
215008032.5,-17.345142,-168.38287,-53.204124,-60.549301,58.061005,-131.01477,-3.8896091,-66.895119
216008028,-17.532757,-173.7941,-42.565132,-121.88179,58.104958,-138.05458,-3.2855005,-9.1717873
217008023.5,-17.829943,-173.90488,-45.854893,-38.481647,57.927486,-145.23114,-2.1668293,-77.628181
218008019,-17.133453,175.08586,-68.352287,-22.744177,57.881317,-151.24867,-4.659142,87.982964
219008014.5,-17.119558,167.3114,-46.58297,93.068474,58.03223,-158.15178,0.88428539,158.0175
220008010,-17.054493,166.29999,-45.937801,-97.33445,57.951103,-165.60133,0.42915833,-71.516685
221008005.5,-17.774336,161.72459,-46.482906,14.454176,57.858749,-172.94461,-0.89280641,51.959419
222008001,-17.467678,153.16371,-53.209362,144.93582,57.979126,-178.20859,-7.7456822,-114.11122
223007996.5,-17.41958,148.98689,-52.525841,14.9463,57.852962,175.00194,-0.9579314,-32.569027
224007992,-18.258974,142.74249,-44.977055,-167.7515,57.942032,167.48932,2.643961,-160.54442
225007987.5,-17.082203,128.91753,-51.578747,-26.107542,58.144455,161.49774,1.0068648,137.25931
226007983,-17.733898,128.22879,-50.692898,142.09427,57.955486,154.74689,-2.030355,150.58534
227007978.5,-17.146313,122.00436,-47.29409,124.14038,57.959644,148.30289,-9.1812029,84.567825
228007974,-17.427883,118.33907,-55.851936,-11.818036,57.935314,141.25966,-5.6133447,149.88527
229007969.5,-17.422859,111.04451,-46.370949,-52.299484,57.960411,134.80257,-2.8031645,31.131508
230007965,-18.350679,106.6406,-48.570103,115.81598,57.931293,127.60543,1.6015214,167.64001
231007960.5,-17.579311,100.00439,-46.915771,-28.940123,57.997139,121.24313,-9.9812632,-35.768425
232007956,-17.153826,92.154434,-52.424759,-96.823792,57.993675,114.39078,3.0901146,-63.542725
233007951.5,-16.970692,89.367645,-50.829979,30.195345,58.012577,107.85415,-2.7607527,163.28613
234007947,-16.742188,82.71833,-46.729713,-114.96353,58.102177,101.36524,-9.7054138,-6.9131241
235007942.5,-17.894077,75.427498,-54.691376,103.87025,58.007496,93.930733,1.4848655,-158.94736
236007938,-17.380037,73.768944,-37.651279,-138.98164,57.961067,87.906876,4.0862694,-146.7964
237007933.5,-17.054031,71.217957,-47.816765,-5.7266345,58.092506,81.489601,3.9006727,138.06895
238007929,-16.776674,62.271935,-45.397758,96.061111,58.112755,74.378128,-2.5818672,169.29076
239007924.5,-17.714657,60.534641,-54.634983,179.47643,58.051357,68.349007,2.7665596,-135.04114
240007920,-17.50042,50.703964,-72.257462,6.8851824,57.962547,61.34956,-6.3227248,141.27795
241007915.5,-18.153294,50.843746,-45.414326,103.81188,57.926174,55.189781,-3.5290208,-77.065865
242007911,-17.391956,43.209152,-58.018383,100.59795,58.097786,47.549503,-9.6249161,50.443733
243007906.5,-17.611185,32.28307,-48.071091,-16.612398,58.050331,40.075394,3.4869082,163.5345
244007902,-16.636503,28.955299,-44.842663,168.94344,58.121693,33.789173,-5.3713255,92.915138
245007897.5,-17.637436,26.721653,-50.38385,-65.691254,58.190067,27.993345,-1.9041132,-69.250771
246007893,-17.631647,20.262436,-44.314297,55.342461,58.113468,20.927137,-5.3498197,-142.87193
247007888.5,-18.152596,12.44346,-41.936661,-166.65594,58.142925,14.690385,3.0925393,107.00794
248007884,-18.089981,7.3076358,-43.746769,-25.765726,58.10775,7.6736999,2.1389501,-171.14775
249007879.5,-17.708538,6.0438895,-57.85136,-93.138374,58.186852,1.2374324,1.7649047,145.06851
250007875,-17.910616,-1.599377,-45.213467,-77.624626,58.161835,-5.4952717,4.7286711,-157.87535
251007870.5,-18.116629,-4.3102703,-49.015259,73.361633,58.135849,-12.460695,-6.9608126,64.332306
252007866,-17.834084,-10.130617,-46.754845,33.915176,58.184002,-19.156662,-3.8035223,-77.020638
253007861.5,-17.383726,-20.760742,-49.282188,21.534813,58.16608,-26.123215,-7.6150856,130.05693
254007857,-16.929155,-24.502729,-54.782562,-88.944664,58.152908,-32.949406,-22.613245,-143.05292
255007852.5,-18.062868,-28.195784,-47.228844,167.33588,58.165493,-39.106232,-2.4276826,35.98727
256007848,-17.721777,-32.283741,-55.526154,-58.036125,58.241486,-45.942131,8.7070808,-142.5226
257007843.5,-17.85063,-40.313465,-52.390835,139.96138,58.137257,-52.738338,0.7011072,107.83257
258007839,-19.20504,-44.496422,-55.015808,63.245701,58.161121,-58.899761,3.9517601,-99.137184
259007834.5,-17.68391,-48.127251,-54.639336,34.447578,58.207878,-66.439911,-5.2263947,-7.1413832
260007830,-17.902113,-55.913471,-56.065487,89.018295,58.172459,-73.000977,-2.5610552,54.420944
261007825.5,-18.927713,-54.104836,-50.876949,-16.342701,58.405724,-79.329681,-1.1139114,-6.4003534
262007821,-18.226608,-63.425819,-59.316364,114.6536,58.223843,-86.089569,-7.7255154,108.84361
263007816.5,-18.546486,-71.204292,-51.520027,66.795135,58.259644,-92.497192,0.74893337,-64.575745
264007812,-19.637302,-79.367035,-47.311817,151.84425,58.253696,-99.046646,-5.0380731,-13.075203
265007807.5,-18.445494,-81.3358,-56.615288,-100.2055,58.326187,-105.83183,1.4476299,75.65284
266007803,-18.075577,-91.402199,-52.671745,166.97113,58.215691,-112.67548,-4.0243101,-22.775225
